Geoid,Tract,Year,type,County,CRA Eligible
6041151309,1513.09,2011,high,Sonoma County,not eligible
6041151310,1513.1,2011,mid,Sonoma County,not eligible
6041151311,1513.11,2011,mid,Sonoma County,not eligible
6041151401,1514.01,2011,mid,Sonoma County,not eligible
6041151402,1514.02,2011,mod,Sonoma County,eligible
6041151502,1515.02,2011,mid,Sonoma County,not eligible
6041151503,1515.03,2011,high,Sonoma County,not eligible
6041151504,1515.04,2011,mid,Sonoma County,not eligible
6041151600,1516.0,2011,mid,Sonoma County,not eligible
6041151700,1517.0,2011,mid,Sonoma County,not eligible
6041151800,1518.0,2011,mid,Sonoma County,not eligible
6041151900,1519.0,2011,mod,Sonoma County,eligible
6041152000,1520.0,2011,mod,Sonoma County,eligible
6041152100,1521.0,2011,mod,Sonoma County,eligible
6041152201,1522.01,2011,mid,Sonoma County,not eligible
6041152202,1522.02,2011,mid,Sonoma County,not eligible
6041152203,1522.03,2011,mid,Sonoma County,not eligible
6041152300,1523.0,2011,high,Sonoma County,not eligible
6041152400,1524.0,2011,high,Sonoma County,not eligible
6041152501,1525.01,2011,mid,Sonoma County,not eligible
6041152502,1525.02,2011,mid,Sonoma County,not eligible
6041152600,1526.0,2011,high,Sonoma County,not eligible
6041152701,1527.01,2011,mid,Sonoma County,not eligible
6041152702,1527.02,2011,mid,Sonoma County,not eligible
6041152801,1528.01,2011,high,Sonoma County,not eligible
6041152802,1528.02,2011,mod,Sonoma County,eligible
6041152901,1529.01,2011,mid,Sonoma County,not eligible
6041152903,1529.03,2011,mid,Sonoma County,not eligible
6041152904,1529.04,2011,mid,Sonoma County,not eligible
6041153001,1530.01,2011,mid,Sonoma County,not eligible
6041153002,1530.02,2011,mod,Sonoma County,eligible
6041153003,1530.03,2011,mid,Sonoma County,not eligible
6041153005,1530.05,2011,mid,Sonoma County,not eligible
6041153006,1530.06,2011,mid,Sonoma County,not eligible
6041153101,1531.01,2011,mod,Sonoma County,eligible
6041153102,1531.02,2011,mod,Sonoma County,eligible
6041153200,1532.0,2011,mid,Sonoma County,not eligible
6041153300,1533.0,2011,mid,Sonoma County,not eligible
6041153401,1534.01,2011,mid,Sonoma County,not eligible
6041153403,1534.03,2011,mid,Sonoma County,not eligible
6041153404,1534.04,2011,mid,Sonoma County,not eligible
6041153501,1535.01,2011,high,Sonoma County,not eligible
6041153502,1535.02,2011,mid,Sonoma County,not eligible
6041153600,1536.0,2011,mid,Sonoma County,not eligible
6041153703,1537.03,2011,mod,Sonoma County,eligible
6041153704,1537.04,2011,mod,Sonoma County,eligible
6041153705,1537.05,2011,mid,Sonoma County,not eligible
6041153706,1537.06,2011,mid,Sonoma County,not eligible
6041153801,1538.01,2011,mid,Sonoma County,not eligible
6041153802,1538.02,2011,high,Sonoma County,not eligible
6041153803,1538.03,2011,mid,Sonoma County,not eligible
6041153901,1539.01,2011,mid,Sonoma County,not eligible
6041153902,1539.02,2011,mid,Sonoma County,not eligible
6041153903,1539.03,2011,mid,Sonoma County,not eligible
6041154000,1540.0,2011,mid,Sonoma County,not eligible
6041154100,1541.0,2011,mid,Sonoma County,not eligible
6041154200,1542.0,2011,mid,Sonoma County,not eligible
6041154301,1543.01,2011,mid,Sonoma County,not eligible
6041154302,1543.02,2011,mid,Sonoma County,not eligible
6013301000,3010.0,2008,mod,Contra Costa County,eligible
6013302002,3020.02,2008,mid,Contra Costa County,not eligible
6013302003,3020.03,2008,mid,Contra Costa County,not eligible
6013302004,3020.04,2008,mid,Contra Costa County,not eligible
6013303100,3031.0,2008,mod,Contra Costa County,eligible
6013303200,3032.0,2008,mid,Contra Costa County,not eligible
6013304000,3040.0,2008,high,Contra Costa County,not eligible
6013305000,3050.0,2008,low,Contra Costa County,eligible
6013306001,3060.01,2008,mod,Contra Costa County,eligible
6013306002,3060.02,2008,mid,Contra Costa County,not eligible
6013307101,3071.01,2008,mid,Contra Costa County,not eligible
6013307102,3071.02,2008,mod,Contra Costa County,eligible
6013307201,3072.01,2008,mod,Contra Costa County,eligible
6013307202,3072.02,2008,low,Contra Costa County,eligible
6013307204,3072.04,2008,mid,Contra Costa County,not eligible
6013307205,3072.05,2008,mid,Contra Costa County,not eligible
6013308001,3080.01,2008,mid,Contra Costa County,not eligible
6013308002,3080.02,2008,mid,Contra Costa County,not eligible
6013309000,3090.0,2008,mid,Contra Costa County,not eligible
6013310000,3100.0,2008,mod,Contra Costa County,eligible
6013311000,3110.0,2008,mod,Contra Costa County,eligible
6013312000,3120.0,2008,mod,Contra Costa County,eligible
6013313101,3131.01,2008,mod,Contra Costa County,eligible
6013313102,3131.02,2008,mid,Contra Costa County,not eligible
6013313103,3131.03,2008,mid,Contra Costa County,not eligible
6013313201,3132.01,2008,mid,Contra Costa County,not eligible
6013313202,3132.02,2008,mid,Contra Costa County,not eligible
6013314102,3141.02,2008,mid,Contra Costa County,not eligible
6013314103,3141.03,2008,mod,Contra Costa County,eligible
6013314104,3141.04,2008,low,Contra Costa County,eligible
6013314200,3142.0,2008,mod,Contra Costa County,eligible
6013315000,3150.0,2008,mid,Contra Costa County,not eligible
6013316000,3160.0,2008,low,Contra Costa County,eligible
6013317000,3170.0,2008,mod,Contra Costa County,eligible
6013318000,3180.0,2008,mid,Contra Costa County,not eligible
6013319000,3190.0,2008,mid,Contra Costa County,not eligible
6013320001,3200.01,2008,mid,Contra Costa County,not eligible
6013320002,3200.02,2008,high,Contra Costa County,not eligible
6013321101,3211.01,2008,mid,Contra Costa County,not eligible
6013321102,3211.02,2008,high,Contra Costa County,not eligible
6013321103,3211.03,2008,high,Contra Costa County,not eligible
6013321200,3212.0,2008,mid,Contra Costa County,not eligible
6013322000,3220.0,2008,mid,Contra Costa County,not eligible
6013323000,3230.0,2008,mid,Contra Costa County,not eligible
6013324000,3240.0,2008,mid,Contra Costa County,not eligible
6013325000,3250.0,2008,mid,Contra Costa County,not eligible
6013326000,3260.0,2008,high,Contra Costa County,not eligible
6013327000,3270.0,2008,mod,Contra Costa County,eligible
6013328000,3280.0,2008,low,Contra Costa County,eligible
6013329000,3290.0,2008,mid,Contra Costa County,not eligible
6013330000,3300.0,2008,mid,Contra Costa County,not eligible
6013331000,3310.0,2008,mid,Contra Costa County,not eligible
6013332000,3320.0,2008,mid,Contra Costa County,not eligible
6013333100,3331.0,2008,mid,Contra Costa County,not eligible
6013333200,3332.0,2008,mid,Contra Costa County,not eligible
6013334001,3340.01,2008,mod,Contra Costa County,eligible
6013334003,3340.03,2008,high,Contra Costa County,not eligible
6013334004,3340.04,2008,mid,Contra Costa County,not eligible
6013334005,3340.05,2008,mid,Contra Costa County,not eligible
6013335000,3350.0,2008,mid,Contra Costa County,not eligible
6013336101,3361.01,2008,mod,Contra Costa County,eligible
6013336102,3361.02,2008,mod,Contra Costa County,eligible
6013336200,3362.0,2008,mod,Contra Costa County,eligible
6013337100,3371.0,2008,high,Contra Costa County,not eligible
6013337200,3372.0,2008,mid,Contra Costa County,not eligible
6013337300,3373.0,2008,high,Contra Costa County,not eligible
6013338100,3381.0,2008,mid,Contra Costa County,not eligible
6013338201,3382.01,2008,high,Contra Costa County,not eligible
6013338202,3382.02,2008,mid,Contra Costa County,not eligible
6013338301,3383.01,2008,high,Contra Costa County,not eligible
6013338302,3383.02,2008,high,Contra Costa County,not eligible
6013339000,3390.0,2008,mid,Contra Costa County,not eligible
6013340001,3400.01,2008,mid,Contra Costa County,not eligible
6013340002,3400.02,2008,high,Contra Costa County,not eligible
6013341000,3410.0,2008,high,Contra Costa County,not eligible
6013342000,3420.0,2008,high,Contra Costa County,not eligible
6013343001,3430.01,2008,high,Contra Costa County,not eligible
6013343002,3430.02,2008,high,Contra Costa County,not eligible
6013343003,3430.03,2008,high,Contra Costa County,not eligible
6013344000,3440.0,2008,high,Contra Costa County,not eligible
6013345101,3451.01,2008,high,Contra Costa County,not eligible
6013345102,3451.02,2008,high,Contra Costa County,not eligible
6013345103,3451.03,2008,high,Contra Costa County,not eligible
6013345105,3451.05,2008,high,Contra Costa County,not eligible
6013345107,3451.07,2008,high,Contra Costa County,not eligible
6013345108,3451.08,2008,high,Contra Costa County,not eligible
6013345109,3451.09,2008,high,Contra Costa County,not eligible
6013345110,3451.1,2008,high,Contra Costa County,not eligible
6013345201,3452.01,2008,high,Contra Costa County,not eligible
6013345202,3452.02,2008,high,Contra Costa County,not eligible
6013346101,3461.01,2008,high,Contra Costa County,not eligible
6013346102,3461.02,2008,high,Contra Costa County,not eligible
6013346201,3462.01,2008,high,Contra Costa County,not eligible
6013346202,3462.02,2008,high,Contra Costa County,not eligible
6013347000,3470.0,2008,high,Contra Costa County,not eligible
6013348000,3480.0,2008,high,Contra Costa County,not eligible
6013349000,3490.0,2008,high,Contra Costa County,not eligible
6013350000,3500.0,2008,high,Contra Costa County,not eligible
6013351100,3511.0,2008,mid,Contra Costa County,not eligible
6013351200,3512.0,2008,high,Contra Costa County,not eligible
6013352101,3521.01,2008,high,Contra Costa County,not eligible
6013352102,3521.02,2008,high,Contra Costa County,not eligible
6013352201,3522.01,2008,high,Contra Costa County,not eligible
6013352202,3522.02,2008,high,Contra Costa County,not eligible
6013353001,3530.01,2008,high,Contra Costa County,not eligible
6013353002,3530.02,2008,high,Contra Costa County,not eligible
6013354001,3540.01,2008,high,Contra Costa County,not eligible
6013354002,3540.02,2008,high,Contra Costa County,not eligible
6013355101,3551.01,2008,high,Contra Costa County,not eligible
6013355104,3551.04,2008,high,Contra Costa County,not eligible
6013355106,3551.06,2008,mid,Contra Costa County,not eligible
6013355200,3552.0,2008,mid,Contra Costa County,not eligible
6013355301,3553.01,2008,mid,Contra Costa County,not eligible
6013355302,3553.02,2008,high,Contra Costa County,not eligible
6013355303,3553.03,2008,high,Contra Costa County,not eligible
6013355304,3553.04,2008,high,Contra Costa County,not eligible
6013355305,3553.05,2008,high,Contra Costa County,not eligible
6013356001,3560.01,2008,mid,Contra Costa County,not eligible
6013356002,3560.02,2008,high,Contra Costa County,not eligible
6013357000,3570.0,2008,mid,Contra Costa County,not eligible
6013358000,3580.0,2008,mod,Contra Costa County,eligible
6013359101,3591.01,2008,mid,Contra Costa County,not eligible
6013359102,3591.02,2008,mid,Contra Costa County,not eligible
6013359202,3592.02,2008,high,Contra Costa County,not eligible
6013359203,3592.03,2008,mid,Contra Costa County,not eligible
6013359204,3592.04,2008,high,Contra Costa County,not eligible
6013360100,3601.0,2008,high,Contra Costa County,not eligible
6013360200,3602.0,2008,mid,Contra Costa County,not eligible
6013361000,3610.0,2008,mid,Contra Costa County,not eligible
6013362000,3620.0,2008,mid,Contra Costa County,not eligible
6013363000,3630.0,2008,mid,Contra Costa County,not eligible
6013364001,3640.01,2008,mid,Contra Costa County,not eligible
6013364002,3640.02,2008,mid,Contra Costa County,not eligible
6013365001,3650.01,2008,mod,Contra Costa County,eligible
6013365002,3650.02,2008,low,Contra Costa County,eligible
6013366001,3660.01,2008,mod,Contra Costa County,eligible
6013366002,3660.02,2008,mod,Contra Costa County,eligible
6013367100,3671.0,2008,mid,Contra Costa County,not eligible
6013367200,3672.0,2008,mod,Contra Costa County,eligible
6013368000,3680.0,2008,mod,Contra Costa County,eligible
6013369001,3690.01,2008,mod,Contra Costa County,eligible
6013369002,3690.02,2008,mod,Contra Costa County,eligible
6013370000,3700.0,2008,mid,Contra Costa County,not eligible
6013371000,3710.0,2008,mod,Contra Costa County,eligible
6013372000,3720.0,2008,mod,Contra Costa County,eligible
6013373000,3730.0,2008,mod,Contra Costa County,eligible
6013374000,3740.0,2008,mod,Contra Costa County,eligible
6013375000,3750.0,2008,low,Contra Costa County,eligible
6013376000,3760.0,2008,low,Contra Costa County,eligible
6013377000,3770.0,2008,low,Contra Costa County,eligible
6013378000,3780.0,2008,mid,Contra Costa County,not eligible
6013379000,3790.0,2008,low,Contra Costa County,eligible
6013380000,3800.0,2008,mid,Contra Costa County,not eligible
6013381000,3810.0,2008,mod,Contra Costa County,eligible
6013382000,3820.0,2008,mod,Contra Costa County,eligible
6013383000,3830.0,2008,mid,Contra Costa County,not eligible
6013384000,3840.0,2008,mid,Contra Costa County,not eligible
6013385100,3851.0,2008,high,Contra Costa County,not eligible
6013385200,3852.0,2008,high,Contra Costa County,not eligible
6013386000,3860.0,2008,mid,Contra Costa County,not eligible
6013387000,3870.0,2008,mid,Contra Costa County,not eligible
6013388000,3880.0,2008,mid,Contra Costa County,not eligible
6013389100,3891.0,2008,mid,Contra Costa County,not eligible
6013389200,3892.0,2008,mod,Contra Costa County,eligible
6013390100,3901.0,2008,high,Contra Costa County,not eligible
6013390200,3902.0,2008,high,Contra Costa County,not eligible
6013391000,3910.0,2008,high,Contra Costa County,not eligible
6013392000,3920.0,2008,high,Contra Costa County,not eligible
6001400100,4001.0,2012,high,Alameda County,not eligible
6001400200,4002.0,2012,high,Alameda County,not eligible
6001400300,4003.0,2012,mid,Alameda County,not eligible
6001400400,4004.0,2012,mid,Alameda County,not eligible
6001400500,4005.0,2012,mod,Alameda County,eligible
6001400600,4006.0,2012,mod,Alameda County,eligible
6001400700,4007.0,2012,mod,Alameda County,eligible
6001400800,4008.0,2012,mod,Alameda County,eligible
6001400900,4009.0,2012,mod,Alameda County,eligible
6001401000,4010.0,2012,mod,Alameda County,eligible
6001401100,4011.0,2012,mod,Alameda County,eligible
6001401200,4012.0,2012,mid,Alameda County,not eligible
6001401300,4013.0,2012,low,Alameda County,eligible
6001401400,4014.0,2012,low,Alameda County,eligible
6001401500,4015.0,2012,low,Alameda County,eligible
6001401600,4016.0,2012,mod,Alameda County,eligible
6001401700,4017.0,2012,mod,Alameda County,eligible
6001401800,4018.0,2012,low,Alameda County,eligible
6001402200,4022.0,2012,mod,Alameda County,eligible
6001402400,4024.0,2012,low,Alameda County,eligible
6001402500,4025.0,2012,low,Alameda County,eligible
6001402600,4026.0,2012,low,Alameda County,eligible
6001402700,4027.0,2012,mod,Alameda County,eligible
6001402800,4028.0,2012,low,Alameda County,eligible
6001402900,4029.0,2012,low,Alameda County,eligible
6001403000,4030.0,2012,low,Alameda County,eligible
6001403100,4031.0,2012,mod,Alameda County,eligible
6001403300,4033.0,2012,mod,Alameda County,eligible
6001403400,4034.0,2012,mod,Alameda County,eligible
6001403501,4035.01,2012,low,Alameda County,eligible
6001403502,4035.02,2012,mid,Alameda County,not eligible
6001403600,4036.0,2012,mod,Alameda County,eligible
6001403701,4037.01,2012,mid,Alameda County,not eligible
6001403702,4037.02,2012,mod,Alameda County,eligible
6001403800,4038.0,2012,high,Alameda County,not eligible
6001403900,4039.0,2012,mid,Alameda County,not eligible
6001404000,4040.0,2012,mid,Alameda County,not eligible
6001404101,4041.01,2012,high,Alameda County,not eligible
6001404102,4041.02,2012,mod,Alameda County,eligible
6001404200,4042.0,2012,high,Alameda County,not eligible
6001404300,4043.0,2012,high,Alameda County,not eligible
6001404400,4044.0,2012,high,Alameda County,not eligible
6001404501,4045.01,2012,high,Alameda County,not eligible
6001404502,4045.02,2012,high,Alameda County,not eligible
6001404600,4046.0,2012,high,Alameda County,not eligible
6001404700,4047.0,2012,high,Alameda County,not eligible
6001404800,4048.0,2012,high,Alameda County,not eligible
6001404900,4049.0,2012,mod,Alameda County,eligible
6001405000,4050.0,2012,high,Alameda County,not eligible
