GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; 1, detached","Margin of Error; 1, detached","Estimate; 1, attached","Margin of Error; 1, attached",Estimate; 2,Margin of Error; 2,Estimate; 3 or 4,Margin of Error; 3 or 4,Estimate; 5 to 9,Margin of Error; 5 to 9,Estimate; 10 to 19,Margin of Error; 10 to 19,Estimate; 20 to 49,Margin of Error; 20 to 49,Estimate; 50 or more,Margin of Error; 50 or more,Estimate; Mobile home,Margin of Error; Mobile home,"Estimate; Boat, RV, van, etc.","Margin of Error; Boat, RV, van, etc."
1400000US06075013300,06075013300,"Census Tract 133, San Francisco County, California",1945,116,716,154,162,65,259,120,331,124,213,106,111,70,75,42,78,50,0,132,0,132
1400000US06075013400,06075013400,"Census Tract 134, San Francisco County, California",2259,103,237,117,253,178,241,140,274,129,395,140,605,192,242,108,12,20,0,132,0,132
1400000US06075013500,06075013500,"Census Tract 135, San Francisco County, California",1872,63,160,74,27,43,134,69,229,89,408,121,437,113,201,64,276,78,0,132,0,132
1400000US06075015100,06075015100,"Census Tract 151, San Francisco County, California",1636,74,32,32,13,18,0,132,35,44,72,63,166,83,509,107,809,122,0,132,0,132
1400000US06075015200,06075015200,"Census Tract 152, San Francisco County, California",2713,84,149,76,58,41,166,77,292,135,275,105,566,160,627,144,580,136,0,132,0,132
1400000US06075015300,06075015300,"Census Tract 153, San Francisco County, California",1058,52,153,65,81,47,139,73,200,80,227,98,183,75,75,38,0,132,0,132,0,132
1400000US06075015400,06075015400,"Census Tract 154, San Francisco County, California",3095,62,576,133,234,99,275,96,570,143,418,124,785,159,237,123,0,132,0,132,0,132
1400000US06075015500,06075015500,"Census Tract 155, San Francisco County, California",2390,119,28,31,100,72,76,50,79,48,119,91,280,141,287,126,1421,165,0,132,0,132
1400000US06075015600,06075015600,"Census Tract 156, San Francisco County, California",1303,63,172,73,124,60,428,114,225,81,209,89,135,46,10,15,0,132,0,132,0,132
1400000US06075015700,06075015700,"Census Tract 157, San Francisco County, California",2632,122,108,59,437,150,542,161,661,171,283,115,272,151,106,82,183,91,40,65,0,132
1400000US06075015800,06075015800,"Census Tract 158, San Francisco County, California",3420,99,165,105,198,101,247,152,616,199,655,161,875,202,393,154,271,117,0,132,0,132
1400000US06075015900,06075015900,"Census Tract 159, San Francisco County, California",2211,91,9,14,32,31,0,132,51,50,248,90,87,48,391,118,1393,167,0,132,0,132
1400000US06075016000,06075016000,"Census Tract 160, San Francisco County, California",1620,48,0,132,18,25,0,132,0,132,14,21,96,46,378,87,1114,103,0,132,0,132
1400000US06075016100,06075016100,"Census Tract 161, San Francisco County, California",3007,103,146,110,135,82,87,97,176,110,308,135,419,169,220,94,1516,201,0,132,0,132
1400000US06075016200,06075016200,"Census Tract 162, San Francisco County, California",1506,78,47,38,201,103,67,70,169,84,132,70,281,102,465,123,144,81,0,132,0,132
1400000US06075016300,06075016300,"Census Tract 163, San Francisco County, California",2099,91,186,103,156,91,208,91,391,123,497,128,365,120,212,111,84,54,0,132,0,132
1400000US06075016400,06075016400,"Census Tract 164, San Francisco County, California",1964,99,57,51,30,47,157,78,372,106,503,144,602,133,178,69,65,53,0,132,0,132
1400000US06075016500,06075016500,"Census Tract 165, San Francisco County, California",2552,68,53,45,275,146,399,134,572,152,604,132,248,113,78,50,323,113,0,132,0,132
1400000US06075016600,06075016600,"Census Tract 166, San Francisco County, California",2670,88,188,117,153,69,295,132,584,184,791,200,551,143,108,80,0,132,0,132,0,132
1400000US06075016700,06075016700,"Census Tract 167, San Francisco County, California",2547,91,300,143,249,124,301,119,465,157,530,160,441,168,261,109,0,132,0,132,0,132
1400000US06075016800,06075016800,"Census Tract 168, San Francisco County, California",3577,141,194,95,415,147,302,148,512,174,514,147,594,181,706,169,307,113,0,132,33,52
1400000US06075016900,06075016900,"Census Tract 169, San Francisco County, California",1831,46,22,27,117,75,329,90,666,112,329,87,134,79,117,59,117,71,0,132,0,132
1400000US06075017000,06075017000,"Census Tract 170, San Francisco County, California",2391,85,405,114,254,124,592,142,432,141,294,112,164,104,82,47,168,80,0,132,0,132
1400000US06075017100,06075017100,"Census Tract 171, San Francisco County, California",3701,117,540,157,223,98,891,197,957,192,774,189,159,82,123,48,34,55,0,132,0,132
1400000US06075017601,06075017601,"Census Tract 176.01, San Francisco County, California",3422,131,91,72,106,84,38,62,354,125,103,68,314,123,474,147,1925,197,0,132,17,28
1400000US06075017602,06075017602,"Census Tract 176.02, San Francisco County, California",1107,52,43,37,0,132,9,15,0,132,11,17,0,132,22,24,1022,66,0,132,0,132
1400000US06075017700,06075017700,"Census Tract 177, San Francisco County, California",793,49,153,83,32,23,38,52,173,65,166,90,184,73,38,29,9,16,0,132,0,132
1400000US06075017800,06075017800,"Census Tract 178, San Francisco County, California",3993,109,41,34,230,101,195,113,287,127,321,121,494,142,306,129,2086,169,0,132,33,55
1400000US06075017901,06075017901,"Census Tract 179.01, San Francisco County, California",5228,112,74,50,11,16,0,132,78,55,91,53,144,83,614,144,4207,195,0,132,9,14
1400000US06075017902,06075017902,"Census Tract 179.02, San Francisco County, California",909,60,20,23,155,62,64,39,197,101,387,105,35,42,25,38,26,38,0,132,0,132
1400000US06075018000,06075018000,"Census Tract 180, San Francisco County, California",1061,45,14,16,37,26,18,17,50,32,154,59,218,51,278,64,292,81,0,132,0,132
1400000US06075020100,06075020100,"Census Tract 201, San Francisco County, California",2800,72,84,60,50,58,107,72,276,103,353,130,528,184,618,189,784,183,0,132,0,132
1400000US06075020200,06075020200,"Census Tract 202, San Francisco County, California",3152,123,148,86,207,109,226,129,485,154,817,168,545,174,160,83,564,117,0,132,0,132
1400000US06075020300,06075020300,"Census Tract 203, San Francisco County, California",1817,60,70,44,190,91,202,87,478,134,387,129,241,113,161,77,88,47,0,132,0,132
1400000US06075020400,06075020400,"Census Tract 204, San Francisco County, California",4372,115,679,165,473,155,567,140,520,166,497,134,1342,222,275,88,19,29,0,132,0,132
1400000US06075020500,06075020500,"Census Tract 205, San Francisco County, California",1522,44,223,69,163,93,463,113,379,117,150,86,130,68,14,24,0,132,0,132,0,132
1400000US06075020600,06075020600,"Census Tract 206, San Francisco County, California",2876,105,455,112,543,196,359,118,536,134,504,147,212,114,180,93,87,52,0,132,0,132
1400000US06075020700,06075020700,"Census Tract 207, San Francisco County, California",3054,74,349,152,495,229,347,120,665,195,390,141,738,199,60,41,10,17,0,132,0,132
1400000US06075020800,06075020800,"Census Tract 208, San Francisco County, California",2630,72,205,108,363,136,244,131,381,132,538,158,301,120,356,113,242,94,0,132,0,132
1400000US06075020900,06075020900,"Census Tract 209, San Francisco County, California",1906,53,109,72,449,140,129,61,279,86,269,95,150,81,415,133,106,63,0,132,0,132
1400000US06075021000,06075021000,"Census Tract 210, San Francisco County, California",2170,94,125,52,326,164,446,129,521,166,369,122,188,85,180,87,15,22,0,132,0,132
1400000US06075021100,06075021100,"Census Tract 211, San Francisco County, California",2181,52,336,106,479,214,311,122,470,184,439,148,73,54,73,51,0,132,0,132,0,132
1400000US06075021200,06075021200,"Census Tract 212, San Francisco County, California",1575,54,538,93,460,137,252,79,94,62,121,57,69,46,41,29,0,132,0,132,0,132
1400000US06075021300,06075021300,"Census Tract 213, San Francisco County, California",1356,35,392,96,412,115,216,83,94,80,160,78,15,23,67,37,0,132,0,132,0,132
1400000US06075021400,06075021400,"Census Tract 214, San Francisco County, California",1862,48,251,83,290,140,574,125,399,128,152,70,196,111,0,132,0,132,0,132,0,132
1400000US06075021500,06075021500,"Census Tract 215, San Francisco County, California",2731,93,377,122,505,158,614,136,770,179,300,114,155,92,10,17,0,132,0,132,0,132
1400000US06075021600,06075021600,"Census Tract 216, San Francisco County, California",2405,114,482,148,386,125,178,72,341,155,150,92,143,68,462,144,263,107,0,132,0,132
1400000US06075021700,06075021700,"Census Tract 217, San Francisco County, California",2037,40,759,127,678,122,185,95,52,57,66,61,14,18,248,86,35,22,0,132,0,132
1400000US06075021800,06075021800,"Census Tract 218, San Francisco County, California",1978,56,722,128,542,137,323,84,275,95,62,61,23,36,9,14,10,16,12,20,0,132
1400000US06075022600,06075022600,"Census Tract 226, San Francisco County, California",806,34,50,37,109,58,21,21,83,53,38,41,146,59,305,95,54,39,0,132,0,132
1400000US06075022701,06075022701,"Census Tract 227.01, San Francisco County, California",1628,75,281,98,242,103,457,119,238,98,149,68,115,60,76,47,70,57,0,132,0,132
1400000US06075022702,06075022702,"Census Tract 227.02, San Francisco County, California",1116,66,171,71,162,71,324,100,215,87,124,67,109,69,11,17,0,132,0,132,0,132
1400000US06075022703,06075022703,"Census Tract 227.03, San Francisco County, California",2595,97,481,132,521,140,305,117,473,166,251,115,288,140,133,86,143,65,0,132,0,132
1400000US06075022801,06075022801,"Census Tract 228.01, San Francisco County, California",1558,78,59,39,359,125,377,90,183,67,216,98,130,74,159,59,75,43,0,132,0,132
1400000US06075022802,06075022802,"Census Tract 228.02, San Francisco County, California",667,30,96,51,115,63,120,59,142,60,117,62,50,39,0,132,27,41,0,132,0,132
1400000US06075022803,06075022803,"Census Tract 228.03, San Francisco County, California",1623,52,144,62,555,118,219,82,286,100,213,83,164,76,42,36,0,132,0,132,0,132
1400000US06075022901,06075022901,"Census Tract 229.01, San Francisco County, California",1492,53,149,72,636,127,94,55,342,95,127,76,80,44,49,29,15,18,0,132,0,132
1400000US06075022902,06075022902,"Census Tract 229.02, San Francisco County, California",848,43,134,68,285,104,248,87,105,51,70,49,0,132,0,132,6,19,0,132,0,132
1400000US06075022903,06075022903,"Census Tract 229.03, San Francisco County, California",1145,63,158,73,498,127,152,73,139,60,94,62,64,62,24,24,16,21,0,132,0,132
1400000US06075023001,06075023001,"Census Tract 230.01, San Francisco County, California",1391,63,379,113,920,148,18,18,11,19,12,18,0,132,31,29,0,132,20,23,0,132
1400000US06075023002,06075023002,"Census Tract 230.02, San Francisco County, California",747,57,145,75,281,99,130,86,85,65,0,132,35,47,58,42,13,17,0,132,0,132
1400000US06075023003,06075023003,"Census Tract 230.03, San Francisco County, California",1135,73,356,91,608,105,94,71,12,19,51,54,0,132,0,132,14,23,0,132,0,132
1400000US06075023101,06075023101,"Census Tract 231.01, San Francisco County, California",400,32,205,68,159,86,7,11,9,15,0,132,0,132,20,18,0,132,0,132,0,132
1400000US06075023102,06075023102,"Census Tract 231.02, San Francisco County, California",1325,64,259,94,364,92,39,40,214,100,220,104,66,61,136,78,0,132,27,36,0,132
1400000US06075023103,06075023103,"Census Tract 231.03, San Francisco County, California",1397,88,39,43,254,99,125,69,238,81,335,88,243,104,94,60,69,43,0,132,0,132
1400000US06075023200,06075023200,"Census Tract 232, San Francisco County, California",1344,55,474,131,670,127,49,50,77,67,8,14,66,58,0,132,0,132,0,132,0,132
1400000US06075023300,06075023300,"Census Tract 233, San Francisco County, California",594,39,209,69,222,72,28,33,106,66,0,132,0,132,29,31,0,132,0,132,0,132
1400000US06075023400,06075023400,"Census Tract 234, San Francisco County, California",981,51,260,86,547,111,28,33,0,132,30,33,8,13,90,87,18,23,0,132,0,132
1400000US06075025100,06075025100,"Census Tract 251, San Francisco County, California",1430,54,522,125,608,132,188,76,97,59,15,22,0,132,0,132,0,132,0,132,0,132
1400000US06075025200,06075025200,"Census Tract 252, San Francisco County, California",2333,58,640,150,863,198,483,166,212,102,61,45,70,57,3,9,1,4,0,132,0,132
1400000US06075025300,06075025300,"Census Tract 253, San Francisco County, California",1935,69,392,88,497,113,432,102,253,77,134,80,47,55,103,50,42,41,35,33,0,132
1400000US06075025401,06075025401,"Census Tract 254.01, San Francisco County, California",1376,64,359,86,425,118,216,88,222,94,113,63,14,22,12,19,15,22,0,132,0,132
1400000US06075025402,06075025402,"Census Tract 254.02, San Francisco County, California",1168,33,644,101,311,87,130,69,60,63,9,15,10,17,0,132,4,7,0,132,0,132
1400000US06075025403,06075025403,"Census Tract 254.03, San Francisco County, California",1470,44,514,109,531,119,124,51,196,70,83,49,9,14,13,21,0,132,0,132,0,132
1400000US06075025500,06075025500,"Census Tract 255, San Francisco County, California",2337,88,1117,201,763,184,140,105,128,101,140,89,30,24,19,30,0,132,0,132,0,132
1400000US06075025600,06075025600,"Census Tract 256, San Francisco County, California",1450,73,655,134,719,103,45,35,25,36,0,132,6,9,0,132,0,132,0,132,0,132
1400000US06075025700,06075025700,"Census Tract 257, San Francisco County, California",2500,64,982,179,1146,181,195,104,9,16,55,49,50,49,0,132,63,70,0,132,0,132
1400000US06075025800,06075025800,"Census Tract 258, San Francisco County, California",626,57,229,76,217,70,0,132,18,21,40,36,47,55,44,33,31,33,0,132,0,132
1400000US06075025900,06075025900,"Census Tract 259, San Francisco County, California",1335,61,504,122,799,131,0,132,32,46,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06075026001,06075026001,"Census Tract 260.01, San Francisco County, California",1417,60,404,99,592,122,185,93,115,71,97,68,24,26,0,132,0,132,0,132,0,132
1400000US06075026002,06075026002,"Census Tract 260.02, San Francisco County, California",994,38,459,124,497,122,27,31,0,132,0,132,0,132,0,132,0,132,11,17,0,132
1400000US06075026003,06075026003,"Census Tract 260.03, San Francisco County, California",1275,57,533,98,577,98,131,77,24,38,10,20,0,132,0,132,0,132,0,132,0,132
1400000US06075026004,06075026004,"Census Tract 260.04, San Francisco County, California",1112,35,523,99,447,121,65,64,18,20,59,38,0,132,0,132,0,132,0,132,0,132
1400000US06075026100,06075026100,"Census Tract 261, San Francisco County, California",1617,45,552,102,713,117,136,83,105,69,28,20,0,132,76,60,0,132,7,11,0,132
1400000US06075026200,06075026200,"Census Tract 262, San Francisco County, California",1785,61,625,129,707,154,212,99,52,39,74,72,77,66,38,33,0,132,0,132,0,132
1400000US06075026301,06075026301,"Census Tract 263.01, San Francisco County, California",1105,80,435,117,468,132,56,38,61,49,26,31,17,25,27,32,15,23,0,132,0,132
1400000US06075026302,06075026302,"Census Tract 263.02, San Francisco County, California",1339,37,677,112,345,94,111,65,8,13,77,63,33,30,46,68,42,48,0,132,0,132
1400000US06075026303,06075026303,"Census Tract 263.03, San Francisco County, California",1173,72,556,123,410,112,35,31,59,44,32,50,81,61,0,132,0,132,0,132,0,132
1400000US06075026401,06075026401,"Census Tract 264.01, San Francisco County, California",977,30,382,98,453,81,53,37,0,132,39,44,0,132,9,13,41,50,0,132,0,132
1400000US06075026402,06075026402,"Census Tract 264.02, San Francisco County, California",1020,56,526,104,452,104,8,15,34,53,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06075026403,06075026403,"Census Tract 264.03, San Francisco County, California",1031,46,329,106,467,110,96,65,0,132,52,75,8,13,79,60,0,132,0,132,0,132
1400000US06075026404,06075026404,"Census Tract 264.04, San Francisco County, California",668,42,127,74,484,86,36,36,13,22,0,132,4,10,4,11,0,132,0,132,0,132
1400000US06075030101,06075030101,"Census Tract 301.01, San Francisco County, California",2104,87,249,101,128,87,461,159,610,159,332,104,260,95,64,51,0,132,0,132,0,132
1400000US06075030102,06075030102,"Census Tract 301.02, San Francisco County, California",2523,68,889,148,282,112,239,100,226,113,198,101,279,125,82,68,306,91,22,34,0,132
1400000US06075030201,06075030201,"Census Tract 302.01, San Francisco County, California",1904,66,328,109,163,70,370,105,272,89,289,97,171,75,226,86,85,34,0,132,0,132
1400000US06075030202,06075030202,"Census Tract 302.02, San Francisco County, California",2112,76,184,70,147,69,457,134,518,166,369,119,290,107,140,55,7,12,0,132,0,132
1400000US06075030301,06075030301,"Census Tract 303.01, San Francisco County, California",2517,70,630,142,670,147,596,164,326,146,223,120,53,44,19,31,0,132,0,132,0,132
1400000US06075030302,06075030302,"Census Tract 303.02, San Francisco County, California",1334,30,806,123,486,121,22,21,12,16,8,14,0,132,0,132,0,132,0,132,0,132
1400000US06075030400,06075030400,"Census Tract 304, San Francisco County, California",1994,47,1385,116,378,116,114,68,80,72,21,23,8,12,0,132,8,15,0,132,0,132
1400000US06075030500,06075030500,"Census Tract 305, San Francisco County, California",1049,31,881,71,43,57,20,22,0,132,0,132,0,132,0,132,105,59,0,132,0,132
1400000US06075030600,06075030600,"Census Tract 306, San Francisco County, California",899,34,762,69,99,47,36,48,0,132,0,132,0,132,0,132,0,132,2,10,0,132
1400000US06075030700,06075030700,"Census Tract 307, San Francisco County, California",2733,56,1452,182,1198,180,46,43,37,60,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06075030800,06075030800,"Census Tract 308, San Francisco County, California",2190,71,1439,134,371,86,62,39,62,59,41,38,116,77,99,52,0,132,0,132,0,132
1400000US06075030900,06075030900,"Census Tract 309, San Francisco County, California",2380,63,2203,115,48,52,37,46,0,132,40,52,0,132,28,43,15,22,9,15,0,132
1400000US06075031000,06075031000,"Census Tract 310, San Francisco County, California",1306,60,993,99,131,48,75,41,10,14,0,132,21,25,65,70,11,17,0,132,0,132
1400000US06075031100,06075031100,"Census Tract 311, San Francisco County, California",2585,72,1176,193,834,178,212,132,77,45,101,79,173,86,12,19,0,132,0,132,0,132
1400000US06075031200,06075031200,"Census Tract 312, San Francisco County, California",2378,77,1050,171,903,166,110,112,149,94,121,110,28,34,0,132,17,27,0,132,0,132
1400000US06075031300,06075031300,"Census Tract 313, San Francisco County, California",2945,101,1317,216,933,150,96,61,132,101,53,77,0,132,107,109,307,107,0,132,0,132
1400000US06075031400,06075031400,"Census Tract 314, San Francisco County, California",1729,82,893,134,653,126,85,88,42,47,0,132,56,42,0,132,0,132,0,132,0,132
1400000US06075032600,06075032600,"Census Tract 326, San Francisco County, California",3288,85,781,157,788,167,482,140,510,156,333,173,66,39,256,143,58,55,14,24,0,132
1400000US06075032700,06075032700,"Census Tract 327, San Francisco County, California",2400,67,592,128,1018,171,387,149,258,117,94,54,40,36,0,132,0,132,11,17,0,132
1400000US06075032800,06075032800,"Census Tract 328, San Francisco County, California",2869,45,723,142,1267,184,532,181,211,122,31,45,55,43,37,41,0,132,13,21,0,132
1400000US06075032900,06075032900,"Census Tract 329, San Francisco County, California",2892,85,1175,208,1540,198,90,79,48,65,39,43,0,132,0,132,0,132,0,132,0,132
1400000US06075033000,06075033000,"Census Tract 330, San Francisco County, California",2684,79,1623,192,776,180,159,86,29,34,41,29,56,44,0,132,0,132,0,132,0,132
1400000US06075033100,06075033100,"Census Tract 331, San Francisco County, California",1447,48,1196,86,216,59,0,132,18,27,0,132,17,25,0,132,0,132,0,132,0,132
1400000US06075033201,06075033201,"Census Tract 332.01, San Francisco County, California",764,46,28,36,19,22,29,33,11,18,15,21,146,52,189,74,322,76,0,132,5,8
1400000US06075033202,06075033202,"Census Tract 332.02, San Francisco County, California",2945,129,64,46,268,116,126,80,32,35,319,148,314,118,175,94,1647,201,0,132,0,132
1400000US06075035100,06075035100,"Census Tract 351, San Francisco County, California",2610,65,533,143,1319,185,357,116,269,152,98,76,27,43,0,132,7,12,0,132,0,132
1400000US06075035201,06075035201,"Census Tract 352.01, San Francisco County, California",1953,52,633,132,1055,177,64,62,60,43,76,47,39,30,26,28,0,132,0,132,0,132
1400000US06075035202,06075035202,"Census Tract 352.02, San Francisco County, California",1792,66,277,90,403,92,321,110,266,88,380,104,28,27,105,68,12,19,0,132,0,132
1400000US06075035300,06075035300,"Census Tract 353, San Francisco County, California",2304,61,676,174,1314,169,163,89,19,22,119,48,13,21,0,132,0,132,0,132,0,132
1400000US06075035400,06075035400,"Census Tract 354, San Francisco County, California",2295,77,949,195,748,167,204,148,132,84,171,91,78,64,13,21,0,132,0,132,0,132
1400000US06075040100,06075040100,"Census Tract 401, San Francisco County, California",2059,63,189,66,100,57,361,107,608,164,344,113,356,125,57,45,44,30,0,132,0,132
1400000US06075040200,06075040200,"Census Tract 402, San Francisco County, California",2417,100,263,76,154,78,558,154,602,167,504,165,293,92,0,132,43,53,0,132,0,132
1400000US06075042600,06075042600,"Census Tract 426, San Francisco County, California",3334,78,342,128,299,119,759,184,839,197,751,179,303,122,14,24,0,132,27,43,0,132
1400000US06075042700,06075042700,"Census Tract 427, San Francisco County, California",2438,95,218,81,195,83,533,169,616,171,427,141,356,137,64,51,29,36,0,132,0,132
1400000US06075042800,06075042800,"Census Tract 428, San Francisco County, California",1044,33,685,80,151,72,65,43,36,34,46,43,50,34,11,17,0,132,0,132,0,132
1400000US06075045100,06075045100,"Census Tract 451, San Francisco County, California",2159,71,188,119,393,124,471,173,509,146,258,104,258,132,82,47,0,132,0,132,0,132
1400000US06075045200,06075045200,"Census Tract 452, San Francisco County, California",2887,78,459,123,277,102,577,150,841,168,408,129,277,121,27,32,21,16,0,132,0,132
1400000US06075047600,06075047600,"Census Tract 476, San Francisco County, California",2294,83,288,110,327,129,614,141,643,129,232,123,81,57,109,71,0,132,0,132,0,132
1400000US06075047701,06075047701,"Census Tract 477.01, San Francisco County, California",1974,72,239,85,355,104,297,97,601,137,334,136,119,58,23,32,6,17,0,132,0,132
1400000US06075047702,06075047702,"Census Tract 477.02, San Francisco County, California",1596,51,359,102,334,113,303,101,237,84,175,60,143,66,45,26,0,132,0,132,0,132
1400000US06075047800,06075047800,"Census Tract 478, San Francisco County, California",3314,83,823,182,649,201,698,179,456,202,428,160,204,84,56,39,0,132,0,132,0,132
1400000US06075047901,06075047901,"Census Tract 479.01, San Francisco County, California",2731,99,554,156,752,159,324,96,488,142,274,87,87,72,67,46,185,97,0,132,0,132
1400000US06075047902,06075047902,"Census Tract 479.02, San Francisco County, California",1511,55,439,102,434,115,158,83,140,69,127,69,187,88,21,23,5,9,0,132,0,132
1400000US06075060100,06075060100,"Census Tract 601, San Francisco County, California",1126,56,130,77,241,83,128,94,427,122,173,70,0,132,0,132,0,132,27,43,0,132
1400000US06075060200,06075060200,"Census Tract 602, San Francisco County, California",81,31,20,22,11,16,32,39,0,132,0,132,0,132,11,17,7,10,0,132,0,132
1400000US06075060300,06075060300,"Census Tract 603, San Francisco County, California",42,24,10,17,9,14,0,132,11,17,0,132,0,132,12,18,0,132,0,132,0,132
1400000US06075060400,06075060400,"Census Tract 604, San Francisco County, California",1550,96,0,132,62,43,10,16,29,31,0,132,27,15,178,94,1244,126,0,132,0,132
1400000US06075060501,06075060501,"Census Tract 605.01, San Francisco County, California",181,75,21,24,78,58,0,132,0,132,6,9,0,132,0,132,76,47,0,132,0,132
1400000US06075060502,06075060502,"Census Tract 605.02, San Francisco County, California",975,49,83,62,436,129,16,18,85,55,184,86,126,81,45,49,0,132,0,132,0,132
1400000US06075060600,06075060600,"Census Tract 606, San Francisco County, California",148,53,17,20,84,52,0,132,0,132,0,132,18,29,19,30,0,132,10,16,0,132
1400000US06075060700,06075060700,"Census Tract 607, San Francisco County, California",2444,83,41,47,21,21,0,132,0,132,0,132,56,51,194,89,2124,128,0,132,8,12
1400000US06075060900,06075060900,"Census Tract 609, San Francisco County, California",222,74,18,29,12,21,10,15,20,33,54,52,85,36,0,132,0,132,23,36,0,132
1400000US06075061000,06075061000,"Census Tract 610, San Francisco County, California",855,84,278,94,413,103,11,17,0,132,0,132,6,10,70,79,77,53,0,132,0,132
1400000US06077000100,06077000100,"Census Tract 1, San Joaquin County, California",1958,112,232,104,82,63,120,71,319,107,319,100,180,75,252,107,435,118,9,14,10,15
1400000US06077000300,06077000300,"Census Tract 3, San Joaquin County, California",1070,37,216,78,55,62,47,22,80,69,187,81,225,105,52,53,208,60,0,132,0,132
1400000US06077000401,06077000401,"Census Tract 4.01, San Joaquin County, California",1437,40,965,110,165,86,69,58,71,58,14,16,118,73,35,41,0,132,0,132,0,132
1400000US06077000402,06077000402,"Census Tract 4.02, San Joaquin County, California",2254,71,398,109,31,42,181,112,258,109,343,144,395,149,465,172,178,89,5,10,0,132
1400000US06077000500,06077000500,"Census Tract 5, San Joaquin County, California",928,66,617,125,21,24,0,132,44,55,87,92,42,52,117,92,0,132,0,132,0,132
1400000US06077000600,06077000600,"Census Tract 6, San Joaquin County, California",643,40,279,94,38,47,34,41,115,67,59,50,0,132,78,42,40,31,0,132,0,132
1400000US06077000700,06077000700,"Census Tract 7, San Joaquin County, California",1518,57,984,136,220,107,91,61,61,53,73,48,40,37,49,58,0,132,0,132,0,132
1400000US06077000800,06077000800,"Census Tract 8, San Joaquin County, California",559,51,342,95,37,31,16,26,74,68,13,21,0,132,0,132,0,132,77,68,0,132
1400000US06077000900,06077000900,"Census Tract 9, San Joaquin County, California",2207,61,1495,150,86,72,136,93,256,135,47,57,64,55,0,132,75,94,48,34,0,132
1400000US06077001000,06077001000,"Census Tract 10, San Joaquin County, California",2120,57,1525,145,69,69,0,132,89,76,101,71,96,83,89,86,151,93,0,132,0,132
1400000US06077001101,06077001101,"Census Tract 11.01, San Joaquin County, California",1827,83,1489,125,157,95,28,27,16,27,46,55,34,41,51,39,6,10,0,132,0,132
1400000US06077001102,06077001102,"Census Tract 11.02, San Joaquin County, California",2155,58,1504,156,70,70,60,70,55,52,97,82,104,88,140,104,125,77,0,132,0,132
1400000US06077001200,06077001200,"Census Tract 12, San Joaquin County, California",1977,49,1663,114,21,22,66,67,68,69,21,24,84,57,54,45,0,132,0,132,0,132
1400000US06077001300,06077001300,"Census Tract 13, San Joaquin County, California",2038,65,1597,140,114,68,174,107,85,63,52,76,8,14,8,13,0,132,0,132,0,132
1400000US06077001400,06077001400,"Census Tract 14, San Joaquin County, California",1918,70,1297,100,8,13,0,132,40,38,70,66,195,84,16,18,273,78,0,132,19,31
1400000US06077001500,06077001500,"Census Tract 15, San Joaquin County, California",2405,95,2145,111,39,44,6,10,7,15,0,132,22,26,10,18,0,132,156,75,20,23
1400000US06077001600,06077001600,"Census Tract 16, San Joaquin County, California",707,21,603,74,33,44,10,16,39,46,10,15,0,132,0,132,12,19,0,132,0,132
1400000US06077001700,06077001700,"Census Tract 17, San Joaquin County, California",1207,63,956,115,74,51,43,38,37,44,15,25,0,132,0,132,0,132,69,43,13,21
1400000US06077001800,06077001800,"Census Tract 18, San Joaquin County, California",1157,80,865,135,136,98,17,27,0,132,92,89,0,132,0,132,10,16,37,50,0,132
1400000US06077001900,06077001900,"Census Tract 19, San Joaquin County, California",1524,53,1277,105,55,52,44,29,83,80,20,22,0,132,25,38,0,132,8,15,12,18
1400000US06077002000,06077002000,"Census Tract 20, San Joaquin County, California",1208,37,968,93,0,132,0,132,0,132,160,92,18,30,0,132,32,34,30,37,0,132
1400000US06077002100,06077002100,"Census Tract 21, San Joaquin County, California",1402,72,1149,101,0,132,9,13,37,37,87,68,40,52,23,36,57,49,0,132,0,132
1400000US06077002200,06077002200,"Census Tract 22, San Joaquin County, California",2145,60,1741,121,205,98,50,55,58,49,0,132,14,24,0,132,34,35,43,41,0,132
1400000US06077002300,06077002300,"Census Tract 23, San Joaquin County, California",1403,88,992,121,129,60,38,36,148,94,39,34,7,13,40,38,0,132,10,16,0,132
1400000US06077002400,06077002400,"Census Tract 24, San Joaquin County, California",1991,83,1824,102,35,37,11,17,13,22,9,15,0,132,9,15,0,132,80,56,10,15
1400000US06077002501,06077002501,"Census Tract 25.01, San Joaquin County, California",1184,85,1184,85,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06077002502,06077002502,"Census Tract 25.02, San Joaquin County, California",1800,76,1320,140,267,96,175,128,0,132,0,132,12,20,0,132,13,20,13,22,0,132
1400000US06077002701,06077002701,"Census Tract 27.01, San Joaquin County, California",1871,85,1645,136,25,29,10,15,22,25,0,132,0,132,0,132,18,31,151,77,0,132
