GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US06073013419,06073013419,"Census Tract 134.19, San Diego County, California",6994,508
1400000US06073013503,06073013503,"Census Tract 135.03, San Diego County, California",4798,515
1400000US06073013504,06073013504,"Census Tract 135.04, San Diego County, California",3485,279
1400000US06073013505,06073013505,"Census Tract 135.05, San Diego County, California",4587,308
1400000US06073013506,06073013506,"Census Tract 135.06, San Diego County, California",2831,344
1400000US06073013601,06073013601,"Census Tract 136.01, San Diego County, California",5032,360
1400000US06073013604,06073013604,"Census Tract 136.04, San Diego County, California",6255,418
1400000US06073013605,06073013605,"Census Tract 136.05, San Diego County, California",5197,511
1400000US06073013606,06073013606,"Census Tract 136.06, San Diego County, California",5695,393
1400000US06073013701,06073013701,"Census Tract 137.01, San Diego County, California",2565,229
1400000US06073013702,06073013702,"Census Tract 137.02, San Diego County, California",4791,421
1400000US06073013801,06073013801,"Census Tract 138.01, San Diego County, California",4789,390
1400000US06073013802,06073013802,"Census Tract 138.02, San Diego County, California",2680,379
1400000US06073013903,06073013903,"Census Tract 139.03, San Diego County, California",3818,288
1400000US06073013905,06073013905,"Census Tract 139.05, San Diego County, California",3463,369
1400000US06073013906,06073013906,"Census Tract 139.06, San Diego County, California",4273,506
1400000US06073013907,06073013907,"Census Tract 139.07, San Diego County, California",3574,435
1400000US06073013908,06073013908,"Census Tract 139.08, San Diego County, California",3665,368
1400000US06073013909,06073013909,"Census Tract 139.09, San Diego County, California",4982,551
1400000US06073014001,06073014001,"Census Tract 140.01, San Diego County, California",4188,377
1400000US06073014002,06073014002,"Census Tract 140.02, San Diego County, California",4207,382
1400000US06073014101,06073014101,"Census Tract 141.01, San Diego County, California",4239,505
1400000US06073014102,06073014102,"Census Tract 141.02, San Diego County, California",4434,484
1400000US06073014200,06073014200,"Census Tract 142, San Diego County, California",5822,369
1400000US06073014300,06073014300,"Census Tract 143, San Diego County, California",3462,349
1400000US06073014400,06073014400,"Census Tract 144, San Diego County, California",3120,395
1400000US06073014500,06073014500,"Census Tract 145, San Diego County, California",3729,380
1400000US06073014601,06073014601,"Census Tract 146.01, San Diego County, California",4396,513
1400000US06073014602,06073014602,"Census Tract 146.02, San Diego County, California",4264,280
1400000US06073014700,06073014700,"Census Tract 147, San Diego County, California",7033,381
1400000US06073014801,06073014801,"Census Tract 148.01, San Diego County, California",5914,574
1400000US06073014803,06073014803,"Census Tract 148.03, San Diego County, California",5030,545
1400000US06073014804,06073014804,"Census Tract 148.04, San Diego County, California",4571,409
1400000US06073014900,06073014900,"Census Tract 149, San Diego County, California",7152,649
1400000US06073015000,06073015000,"Census Tract 150, San Diego County, California",5155,657
1400000US06073015100,06073015100,"Census Tract 151, San Diego County, California",4714,382
1400000US06073015200,06073015200,"Census Tract 152, San Diego County, California",3419,316
1400000US06073015301,06073015301,"Census Tract 153.01, San Diego County, California",3108,505
1400000US06073015302,06073015302,"Census Tract 153.02, San Diego County, California",3979,338
1400000US06073015403,06073015403,"Census Tract 154.03, San Diego County, California",2444,193
1400000US06073015404,06073015404,"Census Tract 154.04, San Diego County, California",7813,737
1400000US06073015405,06073015405,"Census Tract 154.05, San Diego County, California",5640,483
1400000US06073015406,06073015406,"Census Tract 154.06, San Diego County, California",2437,158
1400000US06073015501,06073015501,"Census Tract 155.01, San Diego County, California",4390,563
1400000US06073015502,06073015502,"Census Tract 155.02, San Diego County, California",2616,290
1400000US06073015601,06073015601,"Census Tract 156.01, San Diego County, California",5362,494
1400000US06073015602,06073015602,"Census Tract 156.02, San Diego County, California",2361,247
1400000US06073015701,06073015701,"Census Tract 157.01, San Diego County, California",5213,666
1400000US06073015703,06073015703,"Census Tract 157.03, San Diego County, California",5712,850
1400000US06073015704,06073015704,"Census Tract 157.04, San Diego County, California",3720,415
1400000US06073015801,06073015801,"Census Tract 158.01, San Diego County, California",3129,374
1400000US06073015802,06073015802,"Census Tract 158.02, San Diego County, California",4993,1205
1400000US06073015901,06073015901,"Census Tract 159.01, San Diego County, California",3196,378
1400000US06073015902,06073015902,"Census Tract 159.02, San Diego County, California",5137,1039
1400000US06073016000,06073016000,"Census Tract 160, San Diego County, California",2716,321
1400000US06073016100,06073016100,"Census Tract 161, San Diego County, California",5294,389
1400000US06073016201,06073016201,"Census Tract 162.01, San Diego County, California",5962,461
1400000US06073016202,06073016202,"Census Tract 162.02, San Diego County, California",2908,392
1400000US06073016301,06073016301,"Census Tract 163.01, San Diego County, California",4734,409
1400000US06073016302,06073016302,"Census Tract 163.02, San Diego County, California",4740,451
1400000US06073016401,06073016401,"Census Tract 164.01, San Diego County, California",5289,515
1400000US06073016402,06073016402,"Census Tract 164.02, San Diego County, California",6131,521
1400000US06073016501,06073016501,"Census Tract 165.01, San Diego County, California",9006,616
1400000US06073016502,06073016502,"Census Tract 165.02, San Diego County, California",5688,416
1400000US06073016605,06073016605,"Census Tract 166.05, San Diego County, California",7198,490
1400000US06073016606,06073016606,"Census Tract 166.06, San Diego County, California",3198,280
1400000US06073016607,06073016607,"Census Tract 166.07, San Diego County, California",6491,412
1400000US06073016608,06073016608,"Census Tract 166.08, San Diego County, California",2593,199
1400000US06073016609,06073016609,"Census Tract 166.09, San Diego County, California",5328,339
1400000US06073016610,06073016610,"Census Tract 166.10, San Diego County, California",4329,315
1400000US06073016612,06073016612,"Census Tract 166.12, San Diego County, California",5809,349
1400000US06073016613,06073016613,"Census Tract 166.13, San Diego County, California",1736,154
1400000US06073016614,06073016614,"Census Tract 166.14, San Diego County, California",4244,525
1400000US06073016615,06073016615,"Census Tract 166.15, San Diego County, California",3565,987
1400000US06073016616,06073016616,"Census Tract 166.16, San Diego County, California",3998,382
1400000US06073016617,06073016617,"Census Tract 166.17, San Diego County, California",2962,287
1400000US06073016701,06073016701,"Census Tract 167.01, San Diego County, California",8101,512
1400000US06073016702,06073016702,"Census Tract 167.02, San Diego County, California",7374,1011
1400000US06073016802,06073016802,"Census Tract 168.02, San Diego County, California",6863,399
1400000US06073016804,06073016804,"Census Tract 168.04, San Diego County, California",7150,524
1400000US06073016806,06073016806,"Census Tract 168.06, San Diego County, California",4158,395
1400000US06073016807,06073016807,"Census Tract 168.07, San Diego County, California",6897,419
1400000US06073016809,06073016809,"Census Tract 168.09, San Diego County, California",5146,410
1400000US06073016810,06073016810,"Census Tract 168.10, San Diego County, California",2822,204
1400000US06073016811,06073016811,"Census Tract 168.11, San Diego County, California",4079,235
1400000US06073016901,06073016901,"Census Tract 169.01, San Diego County, California",7682,645
1400000US06073016902,06073016902,"Census Tract 169.02, San Diego County, California",1832,226
1400000US06073017006,06073017006,"Census Tract 170.06, San Diego County, California",2965,162
1400000US06073017007,06073017007,"Census Tract 170.07, San Diego County, California",8823,391
1400000US06073017009,06073017009,"Census Tract 170.09, San Diego County, California",3788,340
1400000US06073017010,06073017010,"Census Tract 170.10, San Diego County, California",3162,181
1400000US06073017014,06073017014,"Census Tract 170.14, San Diego County, California",2492,217
1400000US06073017015,06073017015,"Census Tract 170.15, San Diego County, California",7446,501
1400000US06073017018,06073017018,"Census Tract 170.18, San Diego County, California",4162,299
1400000US06073017019,06073017019,"Census Tract 170.19, San Diego County, California",6429,429
1400000US06073017020,06073017020,"Census Tract 170.20, San Diego County, California",3793,324
1400000US06073017021,06073017021,"Census Tract 170.21, San Diego County, California",3064,250
1400000US06073017022,06073017022,"Census Tract 170.22, San Diego County, California",5242,348
1400000US06073017026,06073017026,"Census Tract 170.26, San Diego County, California",8651,477
1400000US06073017029,06073017029,"Census Tract 170.29, San Diego County, California",6854,624
1400000US06073017030,06073017030,"Census Tract 170.30, San Diego County, California",13179,605
1400000US06073017031,06073017031,"Census Tract 170.31, San Diego County, California",3515,303
1400000US06073017032,06073017032,"Census Tract 170.32, San Diego County, California",13169,725
1400000US06073017033,06073017033,"Census Tract 170.33, San Diego County, California",5164,306
1400000US06073017034,06073017034,"Census Tract 170.34, San Diego County, California",4819,332
1400000US06073017035,06073017035,"Census Tract 170.35, San Diego County, California",2685,195
1400000US06073017036,06073017036,"Census Tract 170.36, San Diego County, California",3808,541
1400000US06073017037,06073017037,"Census Tract 170.37, San Diego County, California",6546,356
1400000US06073017038,06073017038,"Census Tract 170.38, San Diego County, California",8987,652
1400000US06073017039,06073017039,"Census Tract 170.39, San Diego County, California",6694,286
1400000US06073017040,06073017040,"Census Tract 170.40, San Diego County, California",4462,370
1400000US06073017041,06073017041,"Census Tract 170.41, San Diego County, California",6836,554
1400000US06073017042,06073017042,"Census Tract 170.42, San Diego County, California",8165,536
1400000US06073017043,06073017043,"Census Tract 170.43, San Diego County, California",5586,369
1400000US06073017044,06073017044,"Census Tract 170.44, San Diego County, California",5963,311
1400000US06073017045,06073017045,"Census Tract 170.45, San Diego County, California",2973,259
1400000US06073017046,06073017046,"Census Tract 170.46, San Diego County, California",4034,156
1400000US06073017047,06073017047,"Census Tract 170.47, San Diego County, California",4057,225
1400000US06073017048,06073017048,"Census Tract 170.48, San Diego County, California",6197,480
1400000US06073017049,06073017049,"Census Tract 170.49, San Diego County, California",3322,235
1400000US06073017050,06073017050,"Census Tract 170.50, San Diego County, California",2894,183
1400000US06073017104,06073017104,"Census Tract 171.04, San Diego County, California",4211,463
1400000US06073017105,06073017105,"Census Tract 171.05, San Diego County, California",13495,593
1400000US06073017106,06073017106,"Census Tract 171.06, San Diego County, California",4278,552
1400000US06073017107,06073017107,"Census Tract 171.07, San Diego County, California",2701,141
1400000US06073017108,06073017108,"Census Tract 171.08, San Diego County, California",4641,289
1400000US06073017200,06073017200,"Census Tract 172, San Diego County, California",4410,21
1400000US06073017303,06073017303,"Census Tract 173.03, San Diego County, California",3225,305
1400000US06073017304,06073017304,"Census Tract 173.04, San Diego County, California",5165,442
1400000US06073017305,06073017305,"Census Tract 173.05, San Diego County, California",3002,163
1400000US06073017306,06073017306,"Census Tract 173.06, San Diego County, California",3003,283
1400000US06073017401,06073017401,"Census Tract 174.01, San Diego County, California",5895,533
1400000US06073017403,06073017403,"Census Tract 174.03, San Diego County, California",5079,286
1400000US06073017404,06073017404,"Census Tract 174.04, San Diego County, California",6709,484
1400000US06073017501,06073017501,"Census Tract 175.01, San Diego County, California",2532,250
1400000US06073017502,06073017502,"Census Tract 175.02, San Diego County, California",4120,544
1400000US06073017601,06073017601,"Census Tract 176.01, San Diego County, California",4351,293
1400000US06073017603,06073017603,"Census Tract 176.03, San Diego County, California",2176,130
1400000US06073017604,06073017604,"Census Tract 176.04, San Diego County, California",6436,434
1400000US06073017701,06073017701,"Census Tract 177.01, San Diego County, California",5007,608
1400000US06073017702,06073017702,"Census Tract 177.02, San Diego County, California",2739,306
1400000US06073017801,06073017801,"Census Tract 178.01, San Diego County, California",5980,488
1400000US06073017805,06073017805,"Census Tract 178.05, San Diego County, California",3926,296
1400000US06073017806,06073017806,"Census Tract 178.06, San Diego County, California",2425,247
1400000US06073017808,06073017808,"Census Tract 178.08, San Diego County, California",5848,388
1400000US06073017809,06073017809,"Census Tract 178.09, San Diego County, California",2202,202
1400000US06073017810,06073017810,"Census Tract 178.10, San Diego County, California",4673,338
1400000US06073017811,06073017811,"Census Tract 178.11, San Diego County, California",5629,385
1400000US06073017812,06073017812,"Census Tract 178.12, San Diego County, California",6176,420
1400000US06073017900,06073017900,"Census Tract 179, San Diego County, California",6057,589
1400000US06073018000,06073018000,"Census Tract 180, San Diego County, California",2795,250
1400000US06073018100,06073018100,"Census Tract 181, San Diego County, California",5451,531
1400000US06073018200,06073018200,"Census Tract 182, San Diego County, California",6955,607
1400000US06073018300,06073018300,"Census Tract 183, San Diego County, California",3229,548
1400000US06073018400,06073018400,"Census Tract 184, San Diego County, California",2989,526
1400000US06073018504,06073018504,"Census Tract 185.04, San Diego County, California",6699,603
1400000US06073018507,06073018507,"Census Tract 185.07, San Diego County, California",9956,768
1400000US06073018509,06073018509,"Census Tract 185.09, San Diego County, California",4994,665
1400000US06073018510,06073018510,"Census Tract 185.10, San Diego County, California",2676,358
1400000US06073018511,06073018511,"Census Tract 185.11, San Diego County, California",5282,364
1400000US06073018512,06073018512,"Census Tract 185.12, San Diego County, California",3875,487
1400000US06073018513,06073018513,"Census Tract 185.13, San Diego County, California",8184,632
1400000US06073018514,06073018514,"Census Tract 185.14, San Diego County, California",7986,610
1400000US06073018515,06073018515,"Census Tract 185.15, San Diego County, California",3774,313
1400000US06073018516,06073018516,"Census Tract 185.16, San Diego County, California",4657,319
1400000US06073018517,06073018517,"Census Tract 185.17, San Diego County, California",4267,378
1400000US06073018518,06073018518,"Census Tract 185.18, San Diego County, California",2871,405
1400000US06073018519,06073018519,"Census Tract 185.19, San Diego County, California",5827,616
1400000US06073018601,06073018601,"Census Tract 186.01, San Diego County, California",4420,408
1400000US06073018603,06073018603,"Census Tract 186.03, San Diego County, California",5585,616
1400000US06073018607,06073018607,"Census Tract 186.07, San Diego County, California",9416,844
1400000US06073018608,06073018608,"Census Tract 186.08, San Diego County, California",3730,424
1400000US06073018609,06073018609,"Census Tract 186.09, San Diego County, California",6150,472
1400000US06073018610,06073018610,"Census Tract 186.10, San Diego County, California",6710,586
1400000US06073018611,06073018611,"Census Tract 186.11, San Diego County, California",7150,660
1400000US06073018612,06073018612,"Census Tract 186.12, San Diego County, California",3537,285
1400000US06073018700,06073018700,"Census Tract 187, San Diego County, California",35711,2936
1400000US06073018801,06073018801,"Census Tract 188.01, San Diego County, California",3741,298
1400000US06073018802,06073018802,"Census Tract 188.02, San Diego County, California",8302,516
1400000US06073018803,06073018803,"Census Tract 188.03, San Diego County, California",3828,266
1400000US06073018903,06073018903,"Census Tract 189.03, San Diego County, California",4459,386
1400000US06073018904,06073018904,"Census Tract 189.04, San Diego County, California",5549,645
1400000US06073018905,06073018905,"Census Tract 189.05, San Diego County, California",6237,670
1400000US06073018906,06073018906,"Census Tract 189.06, San Diego County, California",5065,489
1400000US06073019001,06073019001,"Census Tract 190.01, San Diego County, California",5640,500
1400000US06073019002,06073019002,"Census Tract 190.02, San Diego County, California",1766,281
1400000US06073019101,06073019101,"Census Tract 191.01, San Diego County, California",6671,632
1400000US06073019103,06073019103,"Census Tract 191.03, San Diego County, California",5949,558
1400000US06073019105,06073019105,"Census Tract 191.05, San Diego County, California",6601,469
1400000US06073019106,06073019106,"Census Tract 191.06, San Diego County, California",6769,582
1400000US06073019107,06073019107,"Census Tract 191.07, San Diego County, California",2216,321
1400000US06073019203,06073019203,"Census Tract 192.03, San Diego County, California",2654,170
1400000US06073019205,06073019205,"Census Tract 192.05, San Diego County, California",5396,914
1400000US06073019206,06073019206,"Census Tract 192.06, San Diego County, California",5950,792
1400000US06073019207,06073019207,"Census Tract 192.07, San Diego County, California",8030,648
1400000US06073019208,06073019208,"Census Tract 192.08, San Diego County, California",2730,273
1400000US06073019301,06073019301,"Census Tract 193.01, San Diego County, California",8526,696
1400000US06073019302,06073019302,"Census Tract 193.02, San Diego County, California",7433,484
1400000US06073019303,06073019303,"Census Tract 193.03, San Diego County, California",6747,621
1400000US06073019403,06073019403,"Census Tract 194.03, San Diego County, California",5152,593
1400000US06073019404,06073019404,"Census Tract 194.04, San Diego County, California",3942,574
1400000US06073019405,06073019405,"Census Tract 194.05, San Diego County, California",3328,360
1400000US06073019406,06073019406,"Census Tract 194.06, San Diego County, California",4251,537
1400000US06073019501,06073019501,"Census Tract 195.01, San Diego County, California",3019,391
1400000US06073019502,06073019502,"Census Tract 195.02, San Diego County, California",4879,470
1400000US06073019503,06073019503,"Census Tract 195.03, San Diego County, California",4650,627
1400000US06073019601,06073019601,"Census Tract 196.01, San Diego County, California",6153,557
1400000US06073019602,06073019602,"Census Tract 196.02, San Diego County, California",5477,611
1400000US06073019701,06073019701,"Census Tract 197.01, San Diego County, California",7152,1030
1400000US06073019702,06073019702,"Census Tract 197.02, San Diego County, California",5434,770
1400000US06073019803,06073019803,"Census Tract 198.03, San Diego County, California",4245,337
1400000US06073019804,06073019804,"Census Tract 198.04, San Diego County, California",3882,268
1400000US06073019805,06073019805,"Census Tract 198.05, San Diego County, California",3897,673
1400000US06073019806,06073019806,"Census Tract 198.06, San Diego County, California",9752,517
1400000US06073019807,06073019807,"Census Tract 198.07, San Diego County, California",9323,466
1400000US06073019902,06073019902,"Census Tract 199.02, San Diego County, California",4482,411
1400000US06073019903,06073019903,"Census Tract 199.03, San Diego County, California",3356,414
1400000US06073019904,06073019904,"Census Tract 199.04, San Diego County, California",5329,421
1400000US06073019905,06073019905,"Census Tract 199.05, San Diego County, California",4867,594
1400000US06073020009,06073020009,"Census Tract 200.09, San Diego County, California",9418,1115
1400000US06073020010,06073020010,"Census Tract 200.10, San Diego County, California",16889,613
1400000US06073020013,06073020013,"Census Tract 200.13, San Diego County, California",10794,700
1400000US06073020014,06073020014,"Census Tract 200.14, San Diego County, California",6018,386
1400000US06073020015,06073020015,"Census Tract 200.15, San Diego County, California",3336,334
1400000US06073020016,06073020016,"Census Tract 200.16, San Diego County, California",8961,466
1400000US06073020017,06073020017,"Census Tract 200.17, San Diego County, California",2727,333
1400000US06073020018,06073020018,"Census Tract 200.18, San Diego County, California",6316,465
1400000US06073020019,06073020019,"Census Tract 200.19, San Diego County, California",7053,524
1400000US06073020020,06073020020,"Census Tract 200.20, San Diego County, California",7128,503
1400000US06073020021,06073020021,"Census Tract 200.21, San Diego County, California",6109,512
1400000US06073020022,06073020022,"Census Tract 200.22, San Diego County, California",7803,544
1400000US06073020023,06073020023,"Census Tract 200.23, San Diego County, California",4509,434
1400000US06073020024,06073020024,"Census Tract 200.24, San Diego County, California",3939,447
1400000US06073020025,06073020025,"Census Tract 200.25, San Diego County, California",4444,276
1400000US06073020103,06073020103,"Census Tract 201.03, San Diego County, California",9637,804
1400000US06073020105,06073020105,"Census Tract 201.05, San Diego County, California",3331,301
1400000US06073020106,06073020106,"Census Tract 201.06, San Diego County, California",3274,355
1400000US06073020107,06073020107,"Census Tract 201.07, San Diego County, California",3505,256
1400000US06073020108,06073020108,"Census Tract 201.08, San Diego County, California",5097,600
1400000US06073020109,06073020109,"Census Tract 201.09, San Diego County, California",5381,445
1400000US06073020202,06073020202,"Census Tract 202.02, San Diego County, California",7104,860
1400000US06073020206,06073020206,"Census Tract 202.06, San Diego County, California",4523,432
1400000US06073020207,06073020207,"Census Tract 202.07, San Diego County, California",4668,381
1400000US06073020208,06073020208,"Census Tract 202.08, San Diego County, California",2511,254
1400000US06073020209,06073020209,"Census Tract 202.09, San Diego County, California",4217,414
1400000US06073020210,06073020210,"Census Tract 202.10, San Diego County, California",4415,385
1400000US06073020211,06073020211,"Census Tract 202.11, San Diego County, California",6421,645
1400000US06073020212,06073020212,"Census Tract 202.12, San Diego County, California",7919,895
1400000US06073020302,06073020302,"Census Tract 203.02, San Diego County, California",8268,654
1400000US06073020304,06073020304,"Census Tract 203.04, San Diego County, California",5711,335
1400000US06073020305,06073020305,"Census Tract 203.05, San Diego County, California",5989,620
1400000US06073020306,06073020306,"Census Tract 203.06, San Diego County, California",6424,486
1400000US06073020307,06073020307,"Census Tract 203.07, San Diego County, California",6290,493
1400000US06073020401,06073020401,"Census Tract 204.01, San Diego County, California",2403,302
1400000US06073020403,06073020403,"Census Tract 204.03, San Diego County, California",4040,426
1400000US06073020404,06073020404,"Census Tract 204.04, San Diego County, California",5015,525
1400000US06073020405,06073020405,"Census Tract 204.05, San Diego County, California",3421,204
1400000US06073020500,06073020500,"Census Tract 205, San Diego County, California",4591,652
1400000US06073020601,06073020601,"Census Tract 206.01, San Diego County, California",4613,601
1400000US06073020602,06073020602,"Census Tract 206.02, San Diego County, California",7302,2844
1400000US06073020705,06073020705,"Census Tract 207.05, San Diego County, California",4378,336
1400000US06073020706,06073020706,"Census Tract 207.06, San Diego County, California",5836,453
1400000US06073020707,06073020707,"Census Tract 207.07, San Diego County, California",4303,589
1400000US06073020708,06073020708,"Census Tract 207.08, San Diego County, California",3056,297
1400000US06073020709,06073020709,"Census Tract 207.09, San Diego County, California",7341,406
1400000US06073020710,06073020710,"Census Tract 207.10, San Diego County, California",1731,211
1400000US06073020801,06073020801,"Census Tract 208.01, San Diego County, California",5090,288
1400000US06073020805,06073020805,"Census Tract 208.05, San Diego County, California",3325,408
1400000US06073020806,06073020806,"Census Tract 208.06, San Diego County, California",5726,574
1400000US06073020807,06073020807,"Census Tract 208.07, San Diego County, California",2865,391
1400000US06073020808,06073020808,"Census Tract 208.08, San Diego County, California",11573,532
1400000US06073020809,06073020809,"Census Tract 208.09, San Diego County, California",6304,642
1400000US06073020902,06073020902,"Census Tract 209.02, San Diego County, California",1475,244
1400000US06073020903,06073020903,"Census Tract 209.03, San Diego County, California",2606,356
1400000US06073020904,06073020904,"Census Tract 209.04, San Diego County, California",2898,429
1400000US06073021000,06073021000,"Census Tract 210, San Diego County, California",2753,544
1400000US06073021100,06073021100,"Census Tract 211, San Diego County, California",7447,1136
1400000US06073021202,06073021202,"Census Tract 212.02, San Diego County, California",2869,370
1400000US06073021203,06073021203,"Census Tract 212.03, San Diego County, California",8848,776
1400000US06073021204,06073021204,"Census Tract 212.04, San Diego County, California",4863,337
1400000US06073021302,06073021302,"Census Tract 213.02, San Diego County, California",4769,720
1400000US06073021303,06073021303,"Census Tract 213.03, San Diego County, California",7542,657
1400000US06073021304,06073021304,"Census Tract 213.04, San Diego County, California",2553,220
1400000US06075010100,06075010100,"Census Tract 101, San Francisco County, California",3685,463
1400000US06075010200,06075010200,"Census Tract 102, San Francisco County, California",4354,327
1400000US06075010300,06075010300,"Census Tract 103, San Francisco County, California",3736,509
1400000US06075010400,06075010400,"Census Tract 104, San Francisco County, California",4481,417
1400000US06075010500,06075010500,"Census Tract 105, San Francisco County, California",2415,216
1400000US06075010600,06075010600,"Census Tract 106, San Francisco County, California",4018,430
1400000US06075010700,06075010700,"Census Tract 107, San Francisco County, California",5376,444
1400000US06075010800,06075010800,"Census Tract 108, San Francisco County, California",4789,378
1400000US06075010900,06075010900,"Census Tract 109, San Francisco County, California",4377,322
1400000US06075011000,06075011000,"Census Tract 110, San Francisco County, California",5502,486
1400000US06075011100,06075011100,"Census Tract 111, San Francisco County, California",5024,430
1400000US06075011200,06075011200,"Census Tract 112, San Francisco County, California",3670,409
1400000US06075011300,06075011300,"Census Tract 113, San Francisco County, California",3451,393
1400000US06075011400,06075011400,"Census Tract 114, San Francisco County, California",3067,369
1400000US06075011500,06075011500,"Census Tract 115, San Francisco County, California",773,97
1400000US06075011700,06075011700,"Census Tract 117, San Francisco County, California",1531,158
1400000US06075011800,06075011800,"Census Tract 118, San Francisco County, California",1563,187
1400000US06075011900,06075011900,"Census Tract 119, San Francisco County, California",4704,442
1400000US06075012000,06075012000,"Census Tract 120, San Francisco County, California",3405,350
1400000US06075012100,06075012100,"Census Tract 121, San Francisco County, California",2579,254
1400000US06075012200,06075012200,"Census Tract 122, San Francisco County, California",6434,551
1400000US06075012300,06075012300,"Census Tract 123, San Francisco County, California",4581,690
1400000US06075012400,06075012400,"Census Tract 124, San Francisco County, California",6923,711
1400000US06075012500,06075012500,"Census Tract 125, San Francisco County, California",6317,701
1400000US06075012600,06075012600,"Census Tract 126, San Francisco County, California",4804,562
1400000US06075012700,06075012700,"Census Tract 127, San Francisco County, California",3410,333
1400000US06075012800,06075012800,"Census Tract 128, San Francisco County, California",4214,588
1400000US06075012900,06075012900,"Census Tract 129, San Francisco County, California",5790,385
1400000US06075013000,06075013000,"Census Tract 130, San Francisco County, California",3861,346
1400000US06075013100,06075013100,"Census Tract 131, San Francisco County, California",7140,703
1400000US06075013200,06075013200,"Census Tract 132, San Francisco County, California",5053,526
1400000US06075013300,06075013300,"Census Tract 133, San Francisco County, California",3766,388
1400000US06075013400,06075013400,"Census Tract 134, San Francisco County, California",3541,538
1400000US06075013500,06075013500,"Census Tract 135, San Francisco County, California",2893,291
1400000US06075015100,06075015100,"Census Tract 151, San Francisco County, California",2089,302
1400000US06075015200,06075015200,"Census Tract 152, San Francisco County, California",4009,393
1400000US06075015300,06075015300,"Census Tract 153, San Francisco County, California",2047,340
1400000US06075015400,06075015400,"Census Tract 154, San Francisco County, California",5922,571
1400000US06075015500,06075015500,"Census Tract 155, San Francisco County, California",3662,615
1400000US06075015600,06075015600,"Census Tract 156, San Francisco County, California",2909,360
1400000US06075015700,06075015700,"Census Tract 157, San Francisco County, California",7659,943
1400000US06075015800,06075015800,"Census Tract 158, San Francisco County, California",6599,790
1400000US06075015900,06075015900,"Census Tract 159, San Francisco County, California",4068,420
1400000US06075016000,06075016000,"Census Tract 160, San Francisco County, California",2255,209
1400000US06075016100,06075016100,"Census Tract 161, San Francisco County, California",5229,565
1400000US06075016200,06075016200,"Census Tract 162, San Francisco County, California",2431,333
1400000US06075016300,06075016300,"Census Tract 163, San Francisco County, California",4473,493
1400000US06075016400,06075016400,"Census Tract 164, San Francisco County, California",3714,402
1400000US06075016500,06075016500,"Census Tract 165, San Francisco County, California",4597,371
1400000US06075016600,06075016600,"Census Tract 166, San Francisco County, California",5021,579
1400000US06075016700,06075016700,"Census Tract 167, San Francisco County, California",4718,446
1400000US06075016800,06075016800,"Census Tract 168, San Francisco County, California",6293,770
1400000US06075016900,06075016900,"Census Tract 169, San Francisco County, California",3619,271
1400000US06075017000,06075017000,"Census Tract 170, San Francisco County, California",3625,408
1400000US06075017100,06075017100,"Census Tract 171, San Francisco County, California",7650,605
1400000US06075017601,06075017601,"Census Tract 176.01, San Francisco County, California",5905,735
1400000US06075017602,06075017602,"Census Tract 176.02, San Francisco County, California",1054,237
1400000US06075017700,06075017700,"Census Tract 177, San Francisco County, California",1580,227
1400000US06075017800,06075017800,"Census Tract 178, San Francisco County, California",6715,649
1400000US06075017901,06075017901,"Census Tract 179.01, San Francisco County, California",8416,928
1400000US06075017902,06075017902,"Census Tract 179.02, San Francisco County, California",2530,394
1400000US06075018000,06075018000,"Census Tract 180, San Francisco County, California",3002,306
1400000US06075020100,06075020100,"Census Tract 201, San Francisco County, California",5717,638
1400000US06075020200,06075020200,"Census Tract 202, San Francisco County, California",5660,491
1400000US06075020300,06075020300,"Census Tract 203, San Francisco County, California",3151,418
1400000US06075020400,06075020400,"Census Tract 204, San Francisco County, California",7283,514
1400000US06075020500,06075020500,"Census Tract 205, San Francisco County, California",2661,222
1400000US06075020600,06075020600,"Census Tract 206, San Francisco County, California",5334,563
1400000US06075020700,06075020700,"Census Tract 207, San Francisco County, California",6835,680
1400000US06075020800,06075020800,"Census Tract 208, San Francisco County, California",6900,693
1400000US06075020900,06075020900,"Census Tract 209, San Francisco County, California",5087,485
1400000US06075021000,06075021000,"Census Tract 210, San Francisco County, California",4984,532
1400000US06075021100,06075021100,"Census Tract 211, San Francisco County, California",4680,357
1400000US06075021200,06075021200,"Census Tract 212, San Francisco County, California",2905,323
1400000US06075021300,06075021300,"Census Tract 213, San Francisco County, California",2715,250
1400000US06075021400,06075021400,"Census Tract 214, San Francisco County, California",3610,323
1400000US06075021500,06075021500,"Census Tract 215, San Francisco County, California",5393,573
1400000US06075021600,06075021600,"Census Tract 216, San Francisco County, California",4321,390
1400000US06075021700,06075021700,"Census Tract 217, San Francisco County, California",4037,368
1400000US06075021800,06075021800,"Census Tract 218, San Francisco County, California",4462,374
1400000US06075022600,06075022600,"Census Tract 226, San Francisco County, California",1314,151
1400000US06075022701,06075022701,"Census Tract 227.01, San Francisco County, California",3470,465
1400000US06075022702,06075022702,"Census Tract 227.02, San Francisco County, California",2187,258
1400000US06075022703,06075022703,"Census Tract 227.03, San Francisco County, California",6254,549
1400000US06075022801,06075022801,"Census Tract 228.01, San Francisco County, California",4779,585
1400000US06075022802,06075022802,"Census Tract 228.02, San Francisco County, California",2319,296
1400000US06075022803,06075022803,"Census Tract 228.03, San Francisco County, California",4747,424
