,Id2,Percent of population 25 years and over with Bachelor's degree,All families - Percent  below poverty level; Estimate; Families,% Single Family,% Owner Occupied,Percent White alone,Percent Black or African African alone,Percent Asian alone,Percent Hispanic,Estimate; Total Number of Housing Units,Estimate; Median value (dollars),Median income (dollars); All households,CRA Eligible_x,County,type,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Total Loans,CRA
56,6001408300,16.6,22.3,0.8174885612608033,0.6352481873954267,0.25092170895684235,0.45977011494252873,0.03925395792669703,0.1761006289308176,1967,442400.0,52524.0,not eligible,Alameda County,mid,0.0,0.0,0.6012269938650306,98.0,0.0,0.0,0.3987730061349693,65.0,98.0,0
57,6001408400,8.4,14.3,0.7677329624478443,0.5716547901821061,0.0424079941506215,0.3909334633195223,0.04192054594199366,0.5196197903972702,1438,356500.0,47772.0,eligible,Alameda County,low,0.3048780487804878,25.0,0.0,0.0,0.6951219512195121,57.0,0.0,0.0,82.0,1
58,6001408600,8.7,20.0,0.6872746007212777,0.4009296920395119,0.04232609495767391,0.47644460802355537,0.0465587044534413,0.4346705925653294,1941,393300.0,32867.0,eligible,Alameda County,mod,0.2871287128712871,29.0,0.0,0.0,0.7128712871287128,72.0,0.0,0.0,101.0,1
59,6001408700,9.5,28.5,0.6392142047601058,0.4754521963824289,0.039551929193749134,0.4512515558014106,0.07827409763518185,0.38888120591896,2647,392400.0,35208.0,eligible,Alameda County,mod,0.3191489361702128,45.0,0.0,0.0,0.6808510638297872,96.0,0.0,0.0,141.0,1
60,6001409000,2.7,16.7,0.8745487364620939,0.5682261208576999,0.007067943456452348,0.3426812585499316,0.04879160966712266,0.5693114455084359,1108,384500.0,37917.0,eligible,Alameda County,low,0.4175824175824176,38.0,0.0,0.0,0.5824175824175825,53.0,0.0,0.0,91.0,1
61,6001409000,2.7,16.7,0.8745487364620939,0.5682261208576999,0.007067943456452348,0.3426812585499316,0.04879160966712266,0.5693114455084359,1108,384500.0,37917.0,eligible,Alameda County,low,0.4175824175824176,38.0,0.0,0.0,0.5824175824175825,53.0,0.0,0.0,91.0,1
62,6001409200,6.6,10.7,0.8194130925507901,0.6048593350383632,0.007695126419934042,0.4591425430560645,0.006962257237083181,0.501282521069989,886,416400.0,45682.0,eligible,Alameda County,mod,0.4189189189189189,31.0,0.0,0.0,0.581081081081081,43.0,0.0,0.0,74.0,1
63,6001409700,4.2,31.4,0.5673603504928806,0.29733163913595934,0.021015761821366025,0.49017318544463906,0.03230200428098852,0.41992605565285074,1826,391400.0,33476.0,eligible,Alameda County,low,0.3592233009708738,37.0,0.0,0.0,0.6407766990291263,66.0,0.0,0.0,103.0,1
64,6001409800,13.9,15.7,0.7336276674025018,0.6208236208236209,0.1318918918918919,0.6927027027027027,0.027297297297297296,0.10783783783783783,1359,473800.0,47188.0,not eligible,Alameda County,mid,0.0,0.0,0.5466666666666666,41.0,0.0,0.0,0.4533333333333333,34.0,41.0,0
65,6001409900,21.6,2.6,0.9121482498284146,0.928,0.2653179190751445,0.5658959537572255,0.07687861271676301,0.0569364161849711,1457,654500.0,97734.0,not eligible,Alameda County,high,0.0,0.0,0.8979591836734694,88.0,0.0,0.0,0.1020408163265306,10.0,88.0,0
66,6001410000,27.4,2.4,0.9449321628092577,0.8968386023294509,0.24621461487820934,0.4716919025674786,0.07077024358130349,0.1685319289005925,1253,685200.0,97895.0,not eligible,Alameda County,high,0.0,0.0,0.813953488372093,70.0,0.0,0.0,0.18604651162790695,16.0,70.0,0
67,6001410000,27.4,2.4,0.9449321628092577,0.8968386023294509,0.24621461487820934,0.4716919025674786,0.07077024358130349,0.1685319289005925,1253,685200.0,97895.0,not eligible,Alameda County,high,0.0,0.0,0.813953488372093,70.0,0.0,0.0,0.18604651162790695,16.0,70.0,0
68,6001410100,13.1,19.7,0.8433619866284623,0.5628245067497404,0.13712374581939799,0.6629505759940543,0.0,0.13749535488665923,1047,444600.0,55170.0,eligible,Alameda County,mod,0.32432432432432434,24.0,0.0,0.0,0.6756756756756757,50.0,0.0,0.0,74.0,1
69,6001410200,7.4,11.4,0.621259842519685,0.4356530028598665,0.03449430676490288,0.667782987273945,0.06028131279303416,0.22505023442732752,1270,329300.0,41388.0,eligible,Alameda County,mod,0.3020833333333333,29.0,0.0,0.0,0.6979166666666666,67.0,0.0,0.0,96.0,1
70,6001410400,5.7,22.7,0.812960235640648,0.6420545746388443,0.021050347222222224,0.4611545138888889,0.030164930555555556,0.4657118055555556,1358,367000.0,51435.0,eligible,Alameda County,mod,0.3083333333333333,37.0,0.0,0.0,0.6916666666666667,83.0,0.0,0.0,120.0,1
71,6001420200,29.7,5.9,0.49185946872322195,0.32212885154061627,0.502411575562701,0.04782958199356913,0.29260450160771706,0.09003215434083602,1167,608400.0,63750.0,not eligible,Alameda County,mid,0.0,0.0,0.6551724137931034,38.0,0.0,0.0,0.3448275862068966,20.0,38.0,0
72,6001420300,36.0,4.9,0.44398340248962653,0.5924731182795699,0.5064516129032258,0.02630272952853598,0.37220843672456577,0.07146401985111663,1928,518800.0,66711.0,not eligible,Alameda County,mid,0.0,0.0,0.8271604938271605,67.0,0.0,0.0,0.1728395061728395,14.0,67.0,0
73,6001420500,25.0,1.7,0.6863181312569522,0.5025380710659898,0.6835187057633973,0.008088978766430738,0.16632962588473205,0.0955510616784631,899,610400.0,65000.0,not eligible,Alameda County,mid,0.0,0.0,0.9615384615384616,25.0,0.0,0.0,0.038461538461538464,1.0,25.0,0
74,6001421600,35.4,2.4,0.7704304429195259,0.7556591211717709,0.7442470142732304,0.014855811243810078,0.10777745412175939,0.08563938246431692,1603,887200.0,104858.0,not eligible,Alameda County,high,0.0,0.0,0.9523809523809524,60.0,0.0,0.0,0.047619047619047616,3.0,60.0,0
75,6001421700,36.3,4.4,0.3539147040101846,0.37748344370860926,0.6971210340775558,0.03936545240893067,0.13249118683901293,0.0872502937720329,1571,739000.0,75333.0,not eligible,Alameda County,mid,0.0,0.0,0.8148148148148148,22.0,0.0,0.0,0.1851851851851852,5.0,22.0,0
76,6001421800,28.7,0.0,0.765661252900232,0.7,0.6701030927835051,0.031958762886597936,0.12422680412371134,0.11237113402061856,862,764700.0,83864.0,not eligible,Alameda County,high,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,0
77,6001421900,34.6,3.3,0.7513258691809075,0.5898587933247753,0.6672384219554031,0.07461406518010291,0.1646655231560892,0.06918238993710692,1697,628100.0,85345.0,not eligible,Alameda County,mid,0.0,0.0,0.8301886792452831,44.0,0.0,0.0,0.16981132075471694,9.0,44.0,0
78,6001422000,26.4,7.7,0.3929236499068901,0.4804597701149425,0.3702770780856423,0.23173803526448364,0.24433249370277077,0.07052896725440806,537,582900.0,51285.0,eligible,Alameda County,mod,0.8181818181818182,9.0,0.0,0.0,0.18181818181818185,2.0,0.0,0.0,11.0,1
79,6001422100,24.5,18.3,0.5238970588235294,0.4834123222748815,0.3005698005698006,0.15527065527065528,0.1291547958214625,0.4083570750237417,1088,602100.0,46371.0,eligible,Alameda County,mod,0.8484848484848485,28.0,0.0,0.0,0.15151515151515152,5.0,0.0,0.0,33.0,1
80,6001422200,36.6,4.1,0.48704663212435234,0.4439918533604888,0.5735561205957138,0.12095895386850708,0.16926988739556847,0.11333091173265529,1544,603200.0,50151.0,not eligible,Alameda County,mid,0.0,0.0,0.9047619047619048,38.0,0.0,0.0,0.09523809523809523,4.0,38.0,0
81,6001422300,35.6,9.2,0.3744493392070485,0.4267515923566879,0.6406140963014655,0.02896022330774599,0.19539427773900908,0.08269364968597348,1589,649100.0,46426.0,not eligible,Alameda County,mid,0.0,0.0,0.8095238095238095,17.0,0.0,0.0,0.19047619047619047,4.0,17.0,0
82,6001422400,29.2,12.5,0.13290828837665522,0.12693653173413294,0.5283985102420856,0.031890130353817506,0.2786312849162011,0.11987895716945997,2039,620000.0,36520.0,eligible,Alameda County,mod,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1
83,6001422500,23.8,5.7,0.17962116263879818,0.19073946095369732,0.6451910651652206,0.06571903267491232,0.21506368838840687,0.038951449141591286,1531,677300.0,45265.0,not eligible,Alameda County,mid,0.0,0.0,0.9,9.0,0.0,0.0,0.1,1.0,9.0,0
84,6001422700,39.2,5.8,0.20568070519098922,0.1779475982532751,0.6591054313099042,0.016613418530351438,0.22651757188498403,0.06677316293929712,1021,1000000.0,33827.0,eligible,Alameda County,mod,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1
85,6001422800,48.4,4.6,0.05692883895131086,0.005794701986754967,0.34701267350633674,0.024140012070006035,0.41852745926372964,0.1627942063971032,1335,,16429.0,eligible,Alameda County,low,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1
86,6001422900,40.9,31.8,0.011349306431273645,0.01730103806228374,0.3528522856063468,0.0657347941065357,0.48243294295428785,0.04911220249338874,1586,473500.0,25208.0,eligible,Alameda County,low,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1
87,6001423000,31.7,2.1,0.42771385692846425,0.4511196067722556,0.6099290780141844,0.11398176291793313,0.17755825734549138,0.05597771023302938,1999,612000.0,71225.0,not eligible,Alameda County,mid,0.0,0.0,0.9090909090909092,40.0,0.0,0.0,0.09090909090909093,4.0,40.0,0
88,6001423100,27.1,1.3,0.5543781372002231,0.4064594759293114,0.5016987542468856,0.14637599093997736,0.08578708946772368,0.23272933182332955,1793,587800.0,49250.0,eligible,Alameda County,mod,0.7735849056603774,41.0,0.0,0.0,0.22641509433962265,12.0,0.0,0.0,53.0,1
89,6001423200,22.6,9.1,0.4147005444646098,0.36875,0.4091894234937148,0.22193324664065886,0.035977459904638055,0.29085392284351974,1102,511300.0,40847.0,eligible,Alameda County,mod,0.5714285714285714,12.0,0.0,0.0,0.42857142857142855,9.0,0.0,0.0,21.0,1
90,6001423300,28.2,1.9,0.6289473684210526,0.6154395997140815,0.38798461083160696,0.41580349215744306,0.06007694584196508,0.08789582716780113,1520,585800.0,69896.0,eligible,Alameda County,mod,0.7555555555555555,68.0,0.0,0.0,0.24444444444444444,22.0,0.0,0.0,90.0,1
91,6001423400,25.6,9.0,0.3934673366834171,0.407636159460977,0.4070365358592693,0.2901217861975643,0.11393775372124493,0.11474966170500676,1990,545900.0,43366.0,eligible,Alameda County,mod,0.8142857142857143,57.0,0.0,0.0,0.18571428571428567,13.0,0.0,0.0,70.0,1
92,6001423500,25.9,16.2,0.36958174904942964,0.41252006420545745,0.524235294117647,0.23270588235294118,0.09929411764705882,0.11341176470588235,1315,672800.0,53080.0,eligible,Alameda County,mod,0.7857142857142857,11.0,0.0,0.0,0.21428571428571427,3.0,0.0,0.0,14.0,1
93,6001423601,33.0,3.0,0.4738589211618257,0.36444444444444446,0.6929185969556585,0.030112508272667107,0.12938451356717406,0.1015883520847121,1205,771600.0,82950.0,not eligible,Alameda County,high,0.0,0.0,0.75,18.0,0.0,0.0,0.25,6.0,18.0,0
94,6001423602,30.9,12.4,0.16079295154185022,0.15709376534118802,0.4512913457181695,0.033756230176710464,0.36270956048935205,0.08926144086995923,2270,589800.0,37717.0,eligible,Alameda County,mod,0.95,19.0,0.0,0.0,0.05,1.0,0.0,0.0,20.0,1
95,6001423700,30.1,2.1,0.4032761310452418,0.3684684684684685,0.6644776119402985,0.010149253731343283,0.18119402985074626,0.10597014925373134,1282,1000000.0,53750.0,not eligible,Alameda County,high,0.0,0.0,0.925925925925926,25.0,0.0,0.0,0.07407407407407407,2.0,25.0,0
96,6001423700,30.1,2.1,0.4032761310452418,0.3684684684684685,0.6644776119402985,0.010149253731343283,0.18119402985074626,0.10597014925373134,1282,1000000.0,53750.0,not eligible,Alameda County,high,0.0,0.0,0.925925925925926,25.0,0.0,0.0,0.07407407407407407,2.0,25.0,0
97,6001423901,29.7,10.1,0.3974208675263775,0.4640605296343001,0.5373324824505424,0.196553924696873,0.06955966815571155,0.08359923420548819,853,488200.0,53351.0,not eligible,Alameda County,mid,0.0,0.0,0.8823529411764706,15.0,0.0,0.0,0.1176470588235294,2.0,15.0,0
98,6001423902,27.5,3.7,0.547244094488189,0.5218543046357615,0.8561690524880708,0.05112474437627812,0.03135650988411725,0.051806407634628494,762,823400.0,84875.0,not eligible,Alameda County,high,0.0,0.0,0.75,12.0,0.0,0.0,0.25,4.0,12.0,0
99,6001424001,26.0,14.3,0.3406813627254509,0.18438003220611915,0.4522144522144522,0.23601398601398602,0.0641025641025641,0.20833333333333334,1497,643700.0,44091.0,eligible,Alameda County,mod,0.8709677419354839,27.0,0.0,0.0,0.12903225806451613,4.0,0.0,0.0,31.0,1
100,6001425100,35.9,9.8,0.11433059870832606,0.34765253754039155,0.4331620942179473,0.15050825226800743,0.2989397748387802,0.09454585200568368,5729,435100.0,57211.0,not eligible,Alameda County,mid,0.0,0.0,0.6337448559670782,154.0,0.0,0.0,0.3662551440329218,89.0,154.0,0
101,6001426200,35.9,1.3,0.9447236180904522,0.8386225523295071,0.7049217002237137,0.010738255033557046,0.16845637583892617,0.06129753914988814,1592,1000000.0,163125.0,not eligible,Alameda County,high,0.0,0.0,0.9836065573770492,60.0,0.0,0.0,0.016393442622950817,1.0,60.0,0
102,6001427100,30.3,2.0,0.7905027932960894,0.680028129395218,0.6889293139293139,0.04651767151767152,0.10524948024948025,0.08913721413721414,1432,813800.0,106444.0,not eligible,Alameda County,high,0.0,0.0,0.8194444444444444,59.0,0.0,0.0,0.18055555555555555,13.0,59.0,0
103,6001427200,20.1,12.5,0.4520367936925099,0.37144837144837145,0.39092822071545474,0.025017535655833527,0.37269113864858544,0.17816226326864626,1522,553900.0,68361.0,eligible,Alameda County,mod,0.9047619047619048,38.0,0.0,0.0,0.09523809523809523,4.0,0.0,0.0,42.0,1
104,6001427300,24.1,5.2,0.5340963280877444,0.433502538071066,0.5665280665280665,0.03970893970893971,0.20831600831600833,0.15384615384615385,2097,597800.0,72656.0,not eligible,Alameda County,mid,0.0,0.0,0.875,56.0,0.0,0.0,0.125,8.0,56.0,0
105,6001427400,24.5,5.7,0.5869565217391305,0.4732142857142857,0.3420865862313698,0.058907026259758695,0.33002129169623845,0.18594748048261178,736,870900.0,94833.0,eligible,Alameda County,mod,0.9411764705882352,64.0,0.0,0.0,0.05882352941176471,4.0,0.0,0.0,68.0,1
106,6001427500,11.9,43.7,0.2727272727272727,0.0,0.16003536693191867,0.4217506631299735,0.1282051282051282,0.14588859416445624,308,,35726.0,,,,,,,,,,,,,0
107,6001427600,16.0,12.7,0.24185463659147868,0.17566478646253023,0.23136246786632392,0.12853470437017994,0.40588403313339044,0.18480434161668094,1596,511000.0,46910.0,eligible,Alameda County,mod,0.5294117647058824,9.0,0.0,0.0,0.4705882352941176,8.0,0.0,0.0,17.0,1
108,6001427700,30.9,13.1,0.4824346405228758,0.3817204301075269,0.49447626841243864,0.07180851063829788,0.26984451718494273,0.10126841243862521,2448,626800.0,69141.0,not eligible,Alameda County,mid,0.0,0.0,0.8113207547169812,43.0,0.0,0.0,0.18867924528301888,10.0,43.0,0
109,6001427800,22.4,10.7,0.43391642371234207,0.42011524358302776,0.5018466217684119,0.0432326743428199,0.2700412774277645,0.134043015424723,2058,687300.0,71447.0,not eligible,Alameda County,mid,0.0,0.0,0.828125,53.0,0.0,0.0,0.171875,11.0,53.0,0
110,6001427900,25.4,4.1,0.4012797074954296,0.38968481375358166,0.5792314335060449,0.0,0.17573402417962003,0.13708981001727116,2188,701500.0,74491.0,not eligible,Alameda County,mid,0.0,0.0,0.875,28.0,0.0,0.0,0.125,4.0,28.0,0
111,6001428000,26.8,23.9,0.12555066079295155,0.12015810276679842,0.42105263157894735,0.058135534915720675,0.26659786721706225,0.20364637082903336,1362,396200.0,44661.0,eligible,Alameda County,mod,0.875,28.0,0.0,0.0,0.125,4.0,0.0,0.0,32.0,1
112,6001428100,34.0,7.5,0.6014925373134329,0.5131856540084389,0.6917578735760554,0.023229841411659593,0.13647531829350013,0.10632119723028814,2010,687800.0,67183.0,not eligible,Alameda County,mid,0.0,0.0,0.9344262295081968,57.0,0.0,0.0,0.06557377049180327,4.0,57.0,0
113,6001428200,34.3,0.9,0.603448275862069,0.6010792860107929,0.5445775116433799,0.0249500998003992,0.3003992015968064,0.09381237524950099,2610,663400.0,80850.0,not eligible,Alameda County,mid,0.0,0.0,0.8988764044943821,80.0,0.0,0.0,0.10112359550561796,9.0,80.0,0
114,6001428301,30.5,2.6,0.9743481917577796,0.8385753931544866,0.4260551678298438,0.03904951811232968,0.3893320039880359,0.052675307411100034,2378,602600.0,96552.0,not eligible,Alameda County,mid,0.0,0.0,0.8547008547008547,100.0,0.0,0.0,0.1452991452991453,17.0,100.0,0
115,6001428400,30.3,10.9,0.26466088730239673,0.31214203894616266,0.5324215986795567,0.043857580759254895,0.21315727422777647,0.17849563782126857,1961,610300.0,50411.0,not eligible,Alameda County,mid,0.0,0.0,0.9215686274509804,47.0,0.0,0.0,0.0784313725490196,4.0,47.0,0
116,6001430500,17.3,8.1,0.6992300288739173,0.6137512639029322,0.39922616953921913,0.24850510024621877,0.10253253605346466,0.23654590221596905,2078,585400.0,62679.0,not eligible,Alameda County,mid,0.0,0.0,0.6018518518518519,65.0,0.0,0.0,0.39814814814814814,43.0,65.0,0
117,6001430600,23.1,3.3,0.954908407703147,0.8961937716262975,0.5735950044603033,0.02622658340767172,0.20856378233719894,0.1703835860838537,2129,629800.0,93003.0,not eligible,Alameda County,high,0.0,0.0,0.7867647058823529,107.0,0.0,0.0,0.21323529411764705,29.0,107.0,0
118,6001430700,22.8,5.9,0.9193313953488372,0.829444891391794,0.6803881211408409,0.012643340194060571,0.10996765657159659,0.14378124081152602,1376,622600.0,87821.0,not eligible,Alameda County,mid,0.0,0.0,0.7473684210526316,71.0,0.0,0.0,0.25263157894736843,24.0,71.0,0
119,6001430800,16.1,2.4,0.8285714285714286,0.7581417624521073,0.5919770773638968,0.0,0.19178605539637059,0.15816618911174785,2135,567900.0,68077.0,not eligible,Alameda County,mid,0.0,0.0,0.7333333333333333,66.0,0.0,0.0,0.26666666666666666,24.0,66.0,0
120,6001430900,18.3,7.2,0.2685035116153431,0.13871866295264623,0.5151927437641723,0.10408163265306122,0.1947845804988662,0.1709750566893424,1851,547200.0,57526.0,eligible,Alameda County,mod,0.6666666666666666,22.0,0.0,0.0,0.3333333333333333,11.0,0.0,0.0,33.0,1
121,6001431000,14.7,17.4,0.48637137989778534,0.479557069846678,0.6255656108597285,0.020361990950226245,0.05165912518853695,0.2854449472096531,1174,455600.0,44762.0,eligible,Alameda County,mod,0.5769230769230769,15.0,0.0,0.0,0.4230769230769231,11.0,0.0,0.0,26.0,1
122,6001431100,24.3,6.5,0.47242921013412814,0.3890177880897138,0.4795788130185067,0.1177409061901723,0.1177409061901723,0.2402680280791321,1342,482700.0,55255.0,not eligible,Alameda County,mid,0.0,0.0,0.6666666666666666,28.0,0.0,0.0,0.3333333333333333,14.0,28.0,0
123,6001431200,23.7,9.1,0.5347793567688855,0.4226262626262626,0.5466021096316791,0.08265606086806156,0.1015044094760505,0.23309700847311085,2674,449400.0,63159.0,not eligible,Alameda County,mid,0.0,0.0,0.7185185185185186,97.0,0.0,0.0,0.2814814814814815,38.0,97.0,0
124,6001431200,23.7,9.1,0.5347793567688855,0.4226262626262626,0.5466021096316791,0.08265606086806156,0.1015044094760505,0.23309700847311085,2674,449400.0,63159.0,not eligible,Alameda County,mid,0.0,0.0,0.7185185185185186,97.0,0.0,0.0,0.2814814814814815,38.0,97.0,0
125,6001432100,30.1,1.0,0.9011494252873563,0.8117154811715481,0.48338278931750744,0.1373887240356083,0.1626112759643917,0.14896142433234422,1305,541200.0,87434.0,not eligible,Alameda County,mid,0.0,0.0,0.6907216494845361,67.0,0.0,0.0,0.30927835051546393,30.0,67.0,0
126,6001432200,24.9,3.3,0.5590759075907591,0.4425500370644922,0.5096488453021196,0.12749130022144892,0.10914267636823789,0.23789939892439102,1515,584600.0,62716.0,not eligible,Alameda County,mid,0.0,0.0,0.9365079365079364,59.0,0.0,0.0,0.06349206349206349,4.0,59.0,0
127,6001432300,20.7,1.2,0.8116560056858564,0.6843335931410756,0.2612564033432192,0.101644648153141,0.2267457535723915,0.38716635211647343,1407,573000.0,63542.0,eligible,Alameda County,mod,0.6308724832214765,94.0,0.0,0.0,0.3691275167785235,55.0,0.0,0.0,149.0,1
128,6001432400,20.7,10.6,0.7619328226281673,0.5359435173299102,0.21498112457778662,0.12199483409497318,0.3214782435922909,0.29604609576793167,1697,536300.0,57639.0,not eligible,Alameda County,mid,0.0,0.0,0.37974683544303794,30.0,0.0,0.0,0.620253164556962,49.0,30.0,0
129,6001432500,17.2,6.1,0.7547456340167046,0.6177039041360649,0.18501170960187355,0.10027677240791995,0.36033638492654885,0.3061528635299127,2634,489700.0,65983.0,not eligible,Alameda County,mid,0.0,0.0,0.4087591240875912,56.0,0.0,0.0,0.5912408759124088,81.0,56.0,0
130,6001432600,14.9,15.1,0.31190994916485115,0.28624953165979766,0.2911808178682871,0.25192970931187386,0.18968631959270815,0.22401051075710296,2754,415000.0,43347.0,eligible,Alameda County,mod,0.544,68.0,0.0,0.0,0.456,57.0,0.0,0.0,125.0,1
131,6001432700,26.8,0.0,0.8413654618473896,0.740894901144641,0.5641025641025641,0.05128205128205128,0.13745271122320302,0.14459857082807903,996,570000.0,85843.0,not eligible,Alameda County,mid,0.0,0.0,0.75,51.0,0.0,0.0,0.25,17.0,51.0,0
132,6001432800,29.0,2.0,0.9530447542186353,0.8584686774941995,0.5512940442781415,0.06516994075459931,0.1948861864671032,0.16526348612410352,1363,715700.0,91382.0,not eligible,Alameda County,mid,0.0,0.0,0.8105263157894737,77.0,0.0,0.0,0.18947368421052632,18.0,77.0,0
133,6001432800,29.0,2.0,0.9530447542186353,0.8584686774941995,0.5512940442781415,0.06516994075459931,0.1948861864671032,0.16526348612410352,1363,715700.0,91382.0,not eligible,Alameda County,mid,0.0,0.0,0.8105263157894737,77.0,0.0,0.0,0.18947368421052632,18.0,77.0,0
134,6001433000,20.6,9.5,0.9455521472392638,0.8218298555377207,0.45181765724177725,0.1298326601269475,0.2524523946912868,0.13993075591459897,1304,549700.0,67952.0,not eligible,Alameda County,mid,0.0,0.0,0.504950495049505,51.0,0.0,0.0,0.4950495049504951,50.0,51.0,0
135,6001433101,22.1,6.0,0.25304054054054054,0.2712709149163403,0.20224208453264658,0.2539009241024087,0.12452658688077564,0.3844871989092562,2960,440300.0,43869.0,eligible,Alameda County,mod,0.4878048780487805,40.0,0.0,0.0,0.5121951219512195,42.0,0.0,0.0,82.0,1
136,6001433102,17.9,12.6,0.6788685524126455,0.6323907455012854,0.33815752852769276,0.048149178959087116,0.36793765655441135,0.19788477595324241,1202,513800.0,62264.0,not eligible,Alameda County,mid,0.0,0.0,0.4754098360655738,29.0,0.0,0.0,0.5245901639344263,32.0,29.0,0
137,6001433200,19.2,7.8,0.42961165048543687,0.4159365874009178,0.24134005529354366,0.202634574727598,0.3054155147178403,0.21401853959993494,2472,496500.0,55096.0,not eligible,Alameda County,mid,0.0,0.0,0.5444444444444444,49.0,0.0,0.0,0.4555555555555556,41.0,49.0,0
138,6001433200,19.2,7.8,0.42961165048543687,0.4159365874009178,0.24134005529354366,0.202634574727598,0.3054155147178403,0.21401853959993494,2472,496500.0,55096.0,not eligible,Alameda County,mid,0.0,0.0,0.5444444444444444,49.0,0.0,0.0,0.4555555555555556,41.0,49.0,0
139,6001433400,16.4,1.2,0.685942642219088,0.8796389167502507,0.2610640677424509,0.07940565585556798,0.4023006870107046,0.14938488576449913,2127,489600.0,76038.0,not eligible,Alameda County,mid,0.0,0.0,0.6460176991150443,73.0,0.0,0.0,0.3539823008849557,40.0,73.0,0
140,6001433600,15.8,8.4,0.6323828920570265,0.5584623598505072,0.33304498269896193,0.12110726643598616,0.2832179930795848,0.20674740484429066,1964,489100.0,52058.0,not eligible,Alameda County,mid,0.0,0.0,0.4886363636363637,43.0,0.0,0.0,0.5113636363636364,45.0,43.0,0
141,6001433600,15.8,8.4,0.6323828920570265,0.5584623598505072,0.33304498269896193,0.12110726643598616,0.2832179930795848,0.20674740484429066,1964,489100.0,52058.0,not eligible,Alameda County,mid,0.0,0.0,0.4886363636363637,43.0,0.0,0.0,0.5113636363636364,45.0,43.0,0
142,6001433700,7.5,5.8,0.5891472868217055,0.45368171021377673,0.2485345838218054,0.05509964830011723,0.23134036733098867,0.40015631105900745,1032,403400.0,51711.0,eligible,Alameda County,mod,0.6235294117647059,53.0,0.0,0.0,0.3764705882352941,32.0,0.0,0.0,85.0,1
143,6001433800,16.4,14.0,0.6319807151466452,0.4754378470739,0.179577909768735,0.1495008214330848,0.2926829268292683,0.3386831795779098,2489,498500.0,52233.0,eligible,Alameda County,mod,0.39520958083832336,66.0,0.0,0.0,0.6047904191616766,101.0,0.0,0.0,167.0,1
144,6001433800,16.4,14.0,0.6319807151466452,0.4754378470739,0.179577909768735,0.1495008214330848,0.2926829268292683,0.3386831795779098,2489,498500.0,52233.0,eligible,Alameda County,mod,0.39520958083832336,66.0,0.0,0.0,0.6047904191616766,101.0,0.0,0.0,167.0,1
145,6001433900,7.6,21.6,0.27480566986739824,0.21734641197728446,0.15327041978522615,0.20143182557761147,0.15977871786527822,0.4311747478034494,2187,404700.0,44806.0,eligible,Alameda County,mod,0.4788732394366197,34.0,0.0,0.0,0.5211267605633803,37.0,0.0,0.0,71.0,1
146,6001434000,6.1,23.2,0.49794480328831475,0.3645634161886552,0.2730619315721091,0.17669987007362495,0.09354699003897791,0.42334343871805974,1703,447600.0,40666.0,eligible,Alameda County,mod,0.3975903614457832,33.0,0.0,0.0,0.6024096385542169,50.0,0.0,0.0,83.0,1
147,6001435101,28.5,1.4,0.5682478218780251,0.6222401723209477,0.341033491047407,0.11346136005195287,0.3476203729473977,0.15799239261527043,4132,794100.0,100070.0,not eligible,Alameda County,high,0.0,0.0,0.7754237288135594,183.0,0.0,0.0,0.2245762711864407,53.0,183.0,0
148,6001435101,28.5,1.4,0.5682478218780251,0.6222401723209477,0.341033491047407,0.11346136005195287,0.3476203729473977,0.15799239261527043,4132,794100.0,100070.0,not eligible,Alameda County,high,0.0,0.0,0.7754237288135594,183.0,0.0,0.0,0.2245762711864407,53.0,183.0,0
149,6001435101,28.5,1.4,0.5682478218780251,0.6222401723209477,0.341033491047407,0.11346136005195287,0.3476203729473977,0.15799239261527043,4132,794100.0,100070.0,not eligible,Alameda County,high,0.0,0.0,0.7754237288135594,183.0,0.0,0.0,0.2245762711864407,53.0,183.0,0
150,6001435101,28.5,1.4,0.5682478218780251,0.6222401723209477,0.341033491047407,0.11346136005195287,0.3476203729473977,0.15799239261527043,4132,794100.0,100070.0,not eligible,Alameda County,high,0.0,0.0,0.7754237288135594,183.0,0.0,0.0,0.2245762711864407,53.0,183.0,0
151,6001435101,28.5,1.4,0.5682478218780251,0.6222401723209477,0.341033491047407,0.11346136005195287,0.3476203729473977,0.15799239261527043,4132,794100.0,100070.0,not eligible,Alameda County,high,0.0,0.0,0.7754237288135594,183.0,0.0,0.0,0.2245762711864407,53.0,183.0,0
152,6001435102,32.4,2.5,0.7071106094808126,0.7066115702479339,0.4046875,0.13683035714285716,0.3060267857142857,0.12700892857142856,1772,696200.0,93438.0,not eligible,Alameda County,high,0.0,0.0,0.875968992248062,113.0,0.0,0.0,0.12403100775193797,16.0,113.0,0
