Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",STATEFP00,COUNTYFP00,Period
2018.0,2016,Napa County,mid,not eligible,0.0,0,0.5892857142857143,33,0.0,0,0.0,0,6.0,55.0,slump 2008-2012
2018.0,2016,Napa County,mid,not eligible,0.0,0,0.5892857142857143,33,0.0,0,0.0,0,6.0,55.0,slump 2008-2012
2019.0,2016,Napa County,high,not eligible,0.0,0,1.0,16,0.0,0,0.0,0,6.0,55.0,slump 2008-2012
2020.0,2016,Napa County,mod,eligible,0.9310344827586208,54,0.0,0,0.0,0,0.0,0,6.0,55.0,slump 2008-2012
3010.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.7581699346405228,116,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3010.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.7581699346405228,116,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3010.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.7581699346405228,116,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3010.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.7581699346405228,116,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3020.05,2016,Contra Costa County,mid,not eligible,0.0,0,0.6601307189542484,101,0.0,0,0.0,0,,,slump 2008-2012
3020.06,2016,Contra Costa County,mid,not eligible,0.0,0,0.7933333333333333,119,0.0,0,0.0,0,,,slump 2008-2012
3020.06,2016,Contra Costa County,mid,not eligible,0.0,0,0.7933333333333333,119,0.0,0,0.0,0,,,slump 2008-2012
3020.07,2016,Contra Costa County,mid,not eligible,0.0,0,0.7155555555555555,161,0.0,0,0.0,0,,,slump 2008-2012
3020.08,2016,Contra Costa County,mid,not eligible,0.0,0,0.8903061224489796,349,0.0,0,0.0,0,,,slump 2008-2012
3020.08,2016,Contra Costa County,mid,not eligible,0.0,0,0.8903061224489796,349,0.0,0,0.0,0,,,slump 2008-2012
3020.08,2016,Contra Costa County,mid,not eligible,0.0,0,0.8903061224489796,349,0.0,0,0.0,0,,,slump 2008-2012
3020.09,2016,Contra Costa County,mid,not eligible,0.0,0,0.8511627906976744,183,0.0,0,0.0,0,,,slump 2008-2012
3020.1,2016,Contra Costa County,mid,not eligible,0.0,0,0.8221574344023324,282,0.0,0,0.0,0,,,slump 2008-2012
3031.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.8924050632911392,282,0.0,0,0.0,0,,,slump 2008-2012
3031.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.8924050632911392,282,0.0,0,0.0,0,,,slump 2008-2012
3031.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.8924050632911392,282,0.0,0,0.0,0,,,slump 2008-2012
3031.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.8653061224489796,424,0.0,0,0.0,0,,,slump 2008-2012
3031.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.8653061224489796,424,0.0,0,0.0,0,,,slump 2008-2012
3031.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.8653061224489796,424,0.0,0,0.0,0,,,slump 2008-2012
3032.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.8406374501992032,211,0.0,0,0.0,0,,,slump 2008-2012
3032.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.8406374501992032,211,0.0,0,0.0,0,,,slump 2008-2012
3032.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.8406374501992032,211,0.0,0,0.0,0,,,slump 2008-2012
3032.02,2016,Contra Costa County,high,not eligible,0.0,0,0.9221902017291066,320,0.0,0,0.0,0,,,slump 2008-2012
3032.03,2016,Contra Costa County,high,not eligible,0.0,0,0.9153846153846154,238,0.0,0,0.0,0,,,slump 2008-2012
3032.03,2016,Contra Costa County,high,not eligible,0.0,0,0.9153846153846154,238,0.0,0,0.0,0,,,slump 2008-2012
3032.04,2016,Contra Costa County,mid,not eligible,0.0,0,0.7520661157024794,91,0.0,0,0.0,0,,,slump 2008-2012
3032.05,2016,Contra Costa County,mid,not eligible,0.0,0,0.8625429553264605,251,0.0,0,0.0,0,,,slump 2008-2012
3032.05,2016,Contra Costa County,mid,not eligible,0.0,0,0.8625429553264605,251,0.0,0,0.0,0,,,slump 2008-2012
3040.01,2016,Contra Costa County,high,not eligible,0.0,0,0.9211356466876972,292,0.0,0,0.0,0,,,slump 2008-2012
3040.01,2016,Contra Costa County,high,not eligible,0.0,0,0.9211356466876972,292,0.0,0,0.0,0,,,slump 2008-2012
3040.02,2016,Contra Costa County,mod,eligible,0.8,8,0.0,0,0.0,0,0.0,0,,,slump 2008-2012
3040.02,2016,Contra Costa County,mod,eligible,0.8,8,0.0,0,0.0,0,0.0,0,,,slump 2008-2012
3040.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.9136690647482014,127,0.0,0,0.0,0,,,slump 2008-2012
3040.04,2016,Contra Costa County,high,not eligible,0.0,0,0.8985507246376812,124,0.0,0,0.0,0,,,slump 2008-2012
3040.05,2016,Contra Costa County,mid,not eligible,0.0,0,0.9335347432024168,309,0.0,0,0.0,0,,,slump 2008-2012
3040.05,2016,Contra Costa County,mid,not eligible,0.0,0,0.9335347432024168,309,0.0,0,0.0,0,,,slump 2008-2012
3040.05,2016,Contra Costa County,mid,not eligible,0.0,0,0.9335347432024168,309,0.0,0,0.0,0,,,slump 2008-2012
3050.0,2016,Contra Costa County,low,eligible,0.5409836065573771,66,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3050.0,2016,Contra Costa County,low,eligible,0.5409836065573771,66,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3050.0,2016,Contra Costa County,low,eligible,0.5409836065573771,66,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3060.02,2016,Contra Costa County,mod,eligible,0.7234042553191491,102,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3060.02,2016,Contra Costa County,mod,eligible,0.7234042553191491,102,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3060.02,2016,Contra Costa County,mod,eligible,0.7234042553191491,102,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3060.03,2016,Contra Costa County,mod,eligible,0.4057971014492754,56,0.0,0,0.0,0,0.0,0,,,slump 2008-2012
3060.04,2016,Contra Costa County,mod,eligible,0.5402298850574713,47,0.0,0,0.0,0,0.0,0,,,slump 2008-2012
3060.04,2016,Contra Costa County,mod,eligible,0.5402298850574713,47,0.0,0,0.0,0,0.0,0,,,slump 2008-2012
3071.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.7412587412587412,106,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3071.02,2016,Contra Costa County,mod,eligible,0.4577464788732394,65,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3072.01,2016,Contra Costa County,low,eligible,0.42857142857142855,24,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3072.02,2016,Contra Costa County,low,eligible,0.4358974358974359,17,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3072.04,2016,Contra Costa County,mod,eligible,0.5793103448275863,84,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3072.05,2016,Contra Costa County,mod,eligible,0.4262295081967213,78,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3072.05,2016,Contra Costa County,mod,eligible,0.4262295081967213,78,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3080.01,2016,Contra Costa County,mod,eligible,0.4832535885167464,101,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3080.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.7988165680473372,135,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3090.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.8925619834710744,108,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3090.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.8925619834710744,108,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3090.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.8925619834710744,108,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3100.0,2016,Contra Costa County,mod,eligible,0.7142857142857143,70,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3110.0,2016,Contra Costa County,mod,eligible,0.6071428571428571,51,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3120.0,2016,Contra Costa County,low,eligible,0.4166666666666667,20,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3131.01,2016,Contra Costa County,mod,eligible,0.6526946107784432,109,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3131.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.6933333333333334,52,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3131.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.7628865979381443,148,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3131.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.7628865979381443,148,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3131.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.7628865979381443,148,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3132.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.8644067796610171,51,0.0,0,0.0,0,,,slump 2008-2012
3132.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.8644067796610171,51,0.0,0,0.0,0,,,slump 2008-2012
3132.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.8644067796610171,51,0.0,0,0.0,0,,,slump 2008-2012
3132.04,2016,Contra Costa County,mid,not eligible,0.0,0,0.7079646017699115,80,0.0,0,0.0,0,,,slump 2008-2012
3132.04,2016,Contra Costa County,mid,not eligible,0.0,0,0.7079646017699115,80,0.0,0,0.0,0,,,slump 2008-2012
3132.04,2016,Contra Costa County,mid,not eligible,0.0,0,0.7079646017699115,80,0.0,0,0.0,0,,,slump 2008-2012
3132.05,2016,Contra Costa County,mid,not eligible,0.0,0,0.696969696969697,23,0.0,0,0.0,0,,,slump 2008-2012
3132.05,2016,Contra Costa County,mid,not eligible,0.0,0,0.696969696969697,23,0.0,0,0.0,0,,,slump 2008-2012
3132.06,2016,Contra Costa County,mod,eligible,0.5614035087719298,64,0.0,0,0.0,0,0.0,0,,,slump 2008-2012
3141.02,2016,Contra Costa County,mod,eligible,0.4526315789473685,43,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3141.02,2016,Contra Costa County,mod,eligible,0.4526315789473685,43,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3141.03,2016,Contra Costa County,mod,eligible,0.625,40,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3141.03,2016,Contra Costa County,mod,eligible,0.625,40,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3141.04,2016,Contra Costa County,low,eligible,0.5302013422818792,79,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3141.04,2016,Contra Costa County,low,eligible,0.5302013422818792,79,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3142.0,2016,Contra Costa County,low,eligible,0.44144144144144143,49,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3142.0,2016,Contra Costa County,low,eligible,0.44144144144144143,49,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3150.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.6966292134831461,62,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3150.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.6966292134831461,62,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3150.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.6966292134831461,62,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3150.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.6966292134831461,62,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3160.0,2016,Contra Costa County,low,eligible,0.9,18,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3170.0,2016,Contra Costa County,mod,eligible,0.7222222222222222,26,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3170.0,2016,Contra Costa County,mod,eligible,0.7222222222222222,26,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3180.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.9152542372881356,54,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3180.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.9152542372881356,54,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3190.0,2016,Contra Costa County,mod,eligible,0.851528384279476,195,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3190.0,2016,Contra Costa County,mod,eligible,0.851528384279476,195,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3200.01,2016,Contra Costa County,mod,eligible,0.7843137254901961,40,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3200.01,2016,Contra Costa County,mod,eligible,0.7843137254901961,40,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3200.01,2016,Contra Costa County,mod,eligible,0.7843137254901961,40,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3200.01,2016,Contra Costa County,mod,eligible,0.7843137254901961,40,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3200.03,2016,Contra Costa County,high,not eligible,0.0,0,0.9452054794520548,69,0.0,0,0.0,0,,,slump 2008-2012
3200.03,2016,Contra Costa County,high,not eligible,0.0,0,0.9452054794520548,69,0.0,0,0.0,0,,,slump 2008-2012
3200.04,2016,Contra Costa County,mid,not eligible,0.0,0,0.8709677419354839,162,0.0,0,0.0,0,,,slump 2008-2012
3200.04,2016,Contra Costa County,mid,not eligible,0.0,0,0.8709677419354839,162,0.0,0,0.0,0,,,slump 2008-2012
3200.04,2016,Contra Costa County,mid,not eligible,0.0,0,0.8709677419354839,162,0.0,0,0.0,0,,,slump 2008-2012
3200.04,2016,Contra Costa County,mid,not eligible,0.0,0,0.8709677419354839,162,0.0,0,0.0,0,,,slump 2008-2012
3211.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.8611111111111112,155,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3211.02,2016,Contra Costa County,high,not eligible,0.0,0,0.9627659574468084,181,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3211.02,2016,Contra Costa County,high,not eligible,0.0,0,0.9627659574468084,181,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3211.02,2016,Contra Costa County,high,not eligible,0.0,0,0.9627659574468084,181,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3211.02,2016,Contra Costa County,high,not eligible,0.0,0,0.9627659574468084,181,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3211.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.9710144927536232,67,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3211.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.9710144927536232,67,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3211.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.9710144927536232,67,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3212.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.8130841121495327,87,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3212.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.8130841121495327,87,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3212.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.8130841121495327,87,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3212.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.8130841121495327,87,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3220.0,2016,Contra Costa County,high,not eligible,0.0,0,0.9259259259259259,100,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3220.0,2016,Contra Costa County,high,not eligible,0.0,0,0.9259259259259259,100,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3230.0,2016,Contra Costa County,high,not eligible,0.0,0,0.9322033898305084,110,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3240.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.9850746268656716,66,0.0,0,0.0,0,,,slump 2008-2012
3240.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.9850746268656716,66,0.0,0,0.0,0,,,slump 2008-2012
3240.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.9850746268656716,66,0.0,0,0.0,0,,,slump 2008-2012
3240.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.9850746268656716,66,0.0,0,0.0,0,,,slump 2008-2012
3240.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.943661971830986,67,0.0,0,0.0,0,,,slump 2008-2012
3240.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.943661971830986,67,0.0,0,0.0,0,,,slump 2008-2012
3250.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.9401709401709402,110,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3260.0,2016,Contra Costa County,high,not eligible,0.0,0,1.0,38,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3260.0,2016,Contra Costa County,high,not eligible,0.0,0,1.0,38,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3260.0,2016,Contra Costa County,high,not eligible,0.0,0,1.0,38,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3270.0,2016,Contra Costa County,mod,eligible,0.5892857142857143,99,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3270.0,2016,Contra Costa County,mod,eligible,0.5892857142857143,99,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3270.0,2016,Contra Costa County,mod,eligible,0.5892857142857143,99,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3270.0,2016,Contra Costa County,mod,eligible,0.5892857142857143,99,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3280.0,2016,Contra Costa County,mod,eligible,0.26666666666666666,4,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3290.0,2016,Contra Costa County,mod,eligible,0.8787878787878788,116,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3300.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.8492462311557789,169,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3310.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.8484848484848485,112,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3320.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.8967741935483872,139,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3331.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.8428571428571429,59,0.0,0,0.0,0,,,slump 2008-2012
3331.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.8428571428571429,59,0.0,0,0.0,0,,,slump 2008-2012
3331.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.7578947368421053,72,0.0,0,0.0,0,,,slump 2008-2012
3331.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.7578947368421053,72,0.0,0,0.0,0,,,slump 2008-2012
3332.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.8666666666666667,104,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3340.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.9054054054054054,67,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3340.04,2016,Contra Costa County,mod,eligible,0.8012048192771084,133,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3340.06,2016,Contra Costa County,high,not eligible,0.0,0,0.9795918367346941,96,0.0,0,0.0,0,,,slump 2008-2012
3342.0,2016,Contra Costa County,high,not eligible,0.0,0,1.0,117,0.0,0,0.0,0,,,slump 2008-2012
3342.0,2016,Contra Costa County,high,not eligible,0.0,0,1.0,117,0.0,0,0.0,0,,,slump 2008-2012
3342.0,2016,Contra Costa County,high,not eligible,0.0,0,1.0,117,0.0,0,0.0,0,,,slump 2008-2012
3342.0,2016,Contra Costa County,high,not eligible,0.0,0,1.0,117,0.0,0,0.0,0,,,slump 2008-2012
3350.0,2016,Contra Costa County,mid,not eligible,0.0,0,0.8611111111111112,62,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3361.01,2016,Contra Costa County,low,eligible,0.6486486486486487,24,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3361.02,2016,Contra Costa County,low,eligible,0.5394736842105263,41,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3362.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.7931034482758621,46,0.0,0,0.0,0,,,slump 2008-2012
3362.02,2016,Contra Costa County,low,eligible,0.7674418604651163,33,0.0,0,0.0,0,0.0,0,,,slump 2008-2012
3371.0,2016,Contra Costa County,high,not eligible,0.0,0,0.9166666666666666,77,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3372.0,2016,Contra Costa County,mod,eligible,0.7073170731707317,116,0.0,0,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3373.0,2016,Contra Costa County,high,not eligible,0.0,0,1.0,109,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3373.0,2016,Contra Costa County,high,not eligible,0.0,0,1.0,109,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3381.01,2016,Contra Costa County,mod,eligible,0.7464788732394366,53,0.0,0,0.0,0,0.0,0,,,slump 2008-2012
3381.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.9066666666666666,68,0.0,0,0.0,0,,,slump 2008-2012
3381.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.9066666666666666,68,0.0,0,0.0,0,,,slump 2008-2012
3381.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.9066666666666666,68,0.0,0,0.0,0,,,slump 2008-2012
3382.01,2016,Contra Costa County,high,not eligible,0.0,0,0.9081632653061223,89,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3382.01,2016,Contra Costa County,high,not eligible,0.0,0,0.9081632653061223,89,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3382.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.9438202247191012,84,0.0,0,0.0,0,,,slump 2008-2012
3382.03,2016,Contra Costa County,mid,not eligible,0.0,0,0.9438202247191012,84,0.0,0,0.0,0,,,slump 2008-2012
3382.04,2016,Contra Costa County,high,not eligible,0.0,0,0.9011627906976744,155,0.0,0,0.0,0,,,slump 2008-2012
3382.04,2016,Contra Costa County,high,not eligible,0.0,0,0.9011627906976744,155,0.0,0,0.0,0,,,slump 2008-2012
3383.01,2016,Contra Costa County,high,not eligible,0.0,0,1.0,50,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3383.02,2016,Contra Costa County,high,not eligible,0.0,0,1.0,106,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3383.02,2016,Contra Costa County,high,not eligible,0.0,0,1.0,106,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3383.02,2016,Contra Costa County,high,not eligible,0.0,0,1.0,106,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3383.02,2016,Contra Costa County,high,not eligible,0.0,0,1.0,106,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3390.01,2016,Contra Costa County,low,eligible,0.875,14,0.0,0,0.0,0,0.0,0,,,slump 2008-2012
3390.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.875,91,0.0,0,0.0,0,,,slump 2008-2012
3390.02,2016,Contra Costa County,mid,not eligible,0.0,0,0.875,91,0.0,0,0.0,0,,,slump 2008-2012
3400.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.9930069930069928,142,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3400.01,2016,Contra Costa County,mid,not eligible,0.0,0,0.9930069930069928,142,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3400.02,2016,Contra Costa County,high,not eligible,0.0,0,0.967741935483871,150,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3400.02,2016,Contra Costa County,high,not eligible,0.0,0,0.967741935483871,150,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3400.02,2016,Contra Costa County,high,not eligible,0.0,0,0.967741935483871,150,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3400.02,2016,Contra Costa County,high,not eligible,0.0,0,0.967741935483871,150,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3410.0,2016,Contra Costa County,high,not eligible,0.0,0,0.9772727272727272,86,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3410.0,2016,Contra Costa County,high,not eligible,0.0,0,0.9772727272727272,86,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3410.0,2016,Contra Costa County,high,not eligible,0.0,0,0.9772727272727272,86,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3430.01,2016,Contra Costa County,high,not eligible,0.0,0,0.9268292682926828,76,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3430.01,2016,Contra Costa County,high,not eligible,0.0,0,0.9268292682926828,76,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3430.01,2016,Contra Costa County,high,not eligible,0.0,0,0.9268292682926828,76,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3430.02,2016,Contra Costa County,high,not eligible,0.0,0,0.981651376146789,107,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3430.02,2016,Contra Costa County,high,not eligible,0.0,0,0.981651376146789,107,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3430.02,2016,Contra Costa County,high,not eligible,0.0,0,0.981651376146789,107,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3430.02,2016,Contra Costa County,high,not eligible,0.0,0,0.981651376146789,107,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3430.03,2016,Contra Costa County,high,not eligible,0.0,0,0.9743589743589745,76,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3430.03,2016,Contra Costa County,high,not eligible,0.0,0,0.9743589743589745,76,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3430.03,2016,Contra Costa County,high,not eligible,0.0,0,0.9743589743589745,76,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3451.01,2016,Contra Costa County,high,not eligible,0.0,0,0.8521739130434782,98,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3451.02,2016,Contra Costa County,high,not eligible,0.0,0,1.0,88,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3451.03,2016,Contra Costa County,high,not eligible,0.0,0,0.9191919191919192,91,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3451.05,2016,Contra Costa County,high,not eligible,0.0,0,0.9855072463768116,136,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3451.05,2016,Contra Costa County,high,not eligible,0.0,0,0.9855072463768116,136,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3451.08,2016,Contra Costa County,high,not eligible,0.0,0,0.9407894736842104,286,0.0,0,0.0,0,6.0,13.0,slump 2008-2012
3451.11,2016,Contra Costa County,high,not eligible,0.0,0,0.953125,61,0.0,0,0.0,0,,,slump 2008-2012
3451.12,2016,Contra Costa County,high,not eligible,0.0,0,0.9935691318327974,309,0.0,0,0.0,0,,,slump 2008-2012
3451.12,2016,Contra Costa County,high,not eligible,0.0,0,0.9935691318327974,309,0.0,0,0.0,0,,,slump 2008-2012
