GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US06059052420,06059052420,"Census Tract 524.20, Orange County, California",6829,200,4796,252,2033,215
1400000US06059052421,06059052421,"Census Tract 524.21, Orange County, California",2005,62,1598,127,407,115
1400000US06059052422,06059052422,"Census Tract 524.22, Orange County, California",1425,83,1054,97,371,92
1400000US06059052423,06059052423,"Census Tract 524.23, Orange County, California",1948,117,609,88,1339,127
1400000US06059052424,06059052424,"Census Tract 524.24, Orange County, California",1850,56,1291,120,559,116
1400000US06059052425,06059052425,"Census Tract 524.25, Orange County, California",2240,154,1285,185,955,198
1400000US06059052426,06059052426,"Census Tract 524.26, Orange County, California",1857,93,1460,126,397,102
1400000US06059052427,06059052427,"Census Tract 524.27, Orange County, California",1688,62,1426,97,262,98
1400000US06059052428,06059052428,"Census Tract 524.28, Orange County, California",2103,84,1847,122,256,97
1400000US06059052502,06059052502,"Census Tract 525.02, Orange County, California",1948,82,1683,116,265,113
1400000US06059052505,06059052505,"Census Tract 525.05, Orange County, California",1817,163,1310,165,507,129
1400000US06059052506,06059052506,"Census Tract 525.06, Orange County, California",910,30,798,63,112,64
1400000US06059052511,06059052511,"Census Tract 525.11, Orange County, California",2097,148,1286,152,811,132
1400000US06059052513,06059052513,"Census Tract 525.13, Orange County, California",2382,111,1258,139,1124,162
1400000US06059052514,06059052514,"Census Tract 525.14, Orange County, California",2153,86,1099,153,1054,162
1400000US06059052515,06059052515,"Census Tract 525.15, Orange County, California",2888,191,1500,171,1388,196
1400000US06059052517,06059052517,"Census Tract 525.17, Orange County, California",4225,158,1904,223,2321,247
1400000US06059052518,06059052518,"Census Tract 525.18, Orange County, California",710,86,0,132,710,86
1400000US06059052519,06059052519,"Census Tract 525.19, Orange County, California",1569,92,1107,119,462,111
1400000US06059052520,06059052520,"Census Tract 525.20, Orange County, California",1377,35,850,95,527,95
1400000US06059052521,06059052521,"Census Tract 525.21, Orange County, California",1964,138,496,105,1468,168
1400000US06059052522,06059052522,"Census Tract 525.22, Orange County, California",1434,66,584,90,850,106
1400000US06059052523,06059052523,"Census Tract 525.23, Orange County, California",1552,65,754,97,798,106
1400000US06059052524,06059052524,"Census Tract 525.24, Orange County, California",2802,113,1509,149,1293,178
1400000US06059052525,06059052525,"Census Tract 525.25, Orange County, California",5423,199,2850,195,2573,227
1400000US06059052526,06059052526,"Census Tract 525.26, Orange County, California",1370,45,1202,96,168,77
1400000US06059052527,06059052527,"Census Tract 525.27, Orange County, California",2765,102,1781,192,984,202
1400000US06059052528,06059052528,"Census Tract 525.28, Orange County, California",1240,69,770,89,470,101
1400000US06059062604,06059062604,"Census Tract 626.04, Orange County, California",5724,228,3546,275,2178,236
1400000US06059062605,06059062605,"Census Tract 626.05, Orange County, California",1917,172,499,150,1418,212
1400000US06059062610,06059062610,"Census Tract 626.10, Orange County, California",3177,183,659,135,2518,216
1400000US06059062611,06059062611,"Census Tract 626.11, Orange County, California",1512,107,409,130,1103,144
1400000US06059062612,06059062612,"Census Tract 626.12, Orange County, California",2754,118,1943,176,811,199
1400000US06059062614,06059062614,"Census Tract 626.14, Orange County, California",3186,173,753,87,2433,183
1400000US06059062619,06059062619,"Census Tract 626.19, Orange County, California",1834,118,1224,142,610,132
1400000US06059062620,06059062620,"Census Tract 626.20, Orange County, California",2178,200,1682,191,496,152
1400000US06059062621,06059062621,"Census Tract 626.21, Orange County, California",1851,126,1597,140,254,102
1400000US06059062622,06059062622,"Census Tract 626.22, Orange County, California",2774,167,1952,235,822,233
1400000US06059062623,06059062623,"Census Tract 626.23, Orange County, California",4472,182,3145,255,1327,215
1400000US06059062625,06059062625,"Census Tract 626.25, Orange County, California",1880,171,1679,159,201,77
1400000US06059062626,06059062626,"Census Tract 626.26, Orange County, California",893,63,201,75,692,80
1400000US06059062627,06059062627,"Census Tract 626.27, Orange County, California",1325,91,276,69,1049,101
1400000US06059062628,06059062628,"Census Tract 626.28, Orange County, California",987,56,573,68,414,74
1400000US06059062629,06059062629,"Census Tract 626.29, Orange County, California",886,73,756,128,130,117
1400000US06059062630,06059062630,"Census Tract 626.30, Orange County, California",742,66,589,102,153,86
1400000US06059062631,06059062631,"Census Tract 626.31, Orange County, California",1259,75,1241,78,18,21
1400000US06059062632,06059062632,"Census Tract 626.32, Orange County, California",1903,147,1537,183,366,124
1400000US06059062633,06059062633,"Census Tract 626.33, Orange County, California",1367,70,1276,97,91,74
1400000US06059062634,06059062634,"Census Tract 626.34, Orange County, California",1813,69,1469,125,344,126
1400000US06059062635,06059062635,"Census Tract 626.35, Orange County, California",1519,67,1266,94,253,88
1400000US06059062636,06059062636,"Census Tract 626.36, Orange County, California",1372,56,609,92,763,107
1400000US06059062637,06059062637,"Census Tract 626.37, Orange County, California",1733,119,385,67,1348,106
1400000US06059062638,06059062638,"Census Tract 626.38, Orange County, California",2354,118,1402,167,952,163
1400000US06059062639,06059062639,"Census Tract 626.39, Orange County, California",2231,103,1668,131,563,132
1400000US06059062640,06059062640,"Census Tract 626.40, Orange County, California",1401,89,882,122,519,128
1400000US06059062641,06059062641,"Census Tract 626.41, Orange County, California",1463,93,891,123,572,121
1400000US06059062642,06059062642,"Census Tract 626.42, Orange County, California",1194,72,1107,79,87,59
1400000US06059062643,06059062643,"Census Tract 626.43, Orange County, California",1953,115,1739,127,214,88
1400000US06059062644,06059062644,"Census Tract 626.44, Orange County, California",2808,149,1346,110,1462,181
1400000US06059062645,06059062645,"Census Tract 626.45, Orange County, California",2406,100,1547,145,859,136
1400000US06059062646,06059062646,"Census Tract 626.46, Orange County, California",2789,177,2231,181,558,149
1400000US06059062647,06059062647,"Census Tract 626.47, Orange County, California",2297,190,1525,184,772,191
1400000US06059062701,06059062701,"Census Tract 627.01, Orange County, California",1347,108,846,109,501,113
1400000US06059062702,06059062702,"Census Tract 627.02, Orange County, California",2179,153,966,135,1213,169
1400000US06059062800,06059062800,"Census Tract 628, Orange County, California",2048,198,935,131,1113,194
1400000US06059062900,06059062900,"Census Tract 629, Orange County, California",806,63,690,65,116,54
1400000US06059063004,06059063004,"Census Tract 630.04, Orange County, California",2823,200,1411,178,1412,195
1400000US06059063005,06059063005,"Census Tract 630.05, Orange County, California",774,131,284,69,490,102
1400000US06059063006,06059063006,"Census Tract 630.06, Orange County, California",1450,111,747,101,703,112
1400000US06059063007,06059063007,"Census Tract 630.07, Orange County, California",2923,142,1841,194,1082,207
1400000US06059063008,06059063008,"Census Tract 630.08, Orange County, California",471,71,265,69,206,72
1400000US06059063009,06059063009,"Census Tract 630.09, Orange County, California",625,63,556,67,69,66
1400000US06059063010,06059063010,"Census Tract 630.10, Orange County, California",2980,110,1346,118,1634,130
1400000US06059063101,06059063101,"Census Tract 631.01, Orange County, California",1126,87,271,69,855,86
1400000US06059063102,06059063102,"Census Tract 631.02, Orange County, California",2681,154,1538,167,1143,172
1400000US06059063103,06059063103,"Census Tract 631.03, Orange County, California",1103,30,712,107,391,100
1400000US06059063201,06059063201,"Census Tract 632.01, Orange County, California",1595,100,693,102,902,136
1400000US06059063202,06059063202,"Census Tract 632.02, Orange County, California",1459,93,633,99,826,125
1400000US06059063301,06059063301,"Census Tract 633.01, Orange County, California",1290,120,333,94,957,125
1400000US06059063302,06059063302,"Census Tract 633.02, Orange County, California",1790,83,889,130,901,140
1400000US06059063400,06059063400,"Census Tract 634, Orange County, California",1651,122,1280,115,371,116
1400000US06059063500,06059063500,"Census Tract 635, Orange County, California",2427,233,1042,174,1385,216
1400000US06059063601,06059063601,"Census Tract 636.01, Orange County, California",1396,44,998,117,398,103
1400000US06059063603,06059063603,"Census Tract 636.03, Orange County, California",2697,162,1341,182,1356,209
1400000US06059063604,06059063604,"Census Tract 636.04, Orange County, California",1374,101,490,72,884,117
1400000US06059063605,06059063605,"Census Tract 636.05, Orange County, California",1410,80,194,67,1216,96
1400000US06059063701,06059063701,"Census Tract 637.01, Orange County, California",1763,72,212,71,1551,94
1400000US06059063702,06059063702,"Census Tract 637.02, Orange County, California",2075,202,376,110,1699,198
1400000US06059063802,06059063802,"Census Tract 638.02, Orange County, California",1008,52,798,86,210,69
1400000US06059063803,06059063803,"Census Tract 638.03, Orange County, California",1655,63,1030,101,625,107
1400000US06059063805,06059063805,"Census Tract 638.05, Orange County, California",905,25,814,69,91,60
1400000US06059063806,06059063806,"Census Tract 638.06, Orange County, California",1341,84,893,110,448,91
1400000US06059063807,06059063807,"Census Tract 638.07, Orange County, California",1845,125,291,65,1554,154
1400000US06059063808,06059063808,"Census Tract 638.08, Orange County, California",1593,69,409,75,1184,99
1400000US06059063902,06059063902,"Census Tract 639.02, Orange County, California",2392,182,546,109,1846,216
1400000US06059063903,06059063903,"Census Tract 639.03, Orange County, California",1184,59,810,100,374,99
1400000US06059063904,06059063904,"Census Tract 639.04, Orange County, California",1337,68,855,88,482,77
1400000US06059063905,06059063905,"Census Tract 639.05, Orange County, California",1855,91,917,97,938,104
1400000US06059063906,06059063906,"Census Tract 639.06, Orange County, California",2276,136,597,156,1679,182
1400000US06059063907,06059063907,"Census Tract 639.07, Orange County, California",2430,174,1129,144,1301,201
1400000US06059063908,06059063908,"Census Tract 639.08, Orange County, California",2513,116,893,141,1620,166
1400000US06059074003,06059074003,"Census Tract 740.03, Orange County, California",664,67,307,66,357,86
1400000US06059074004,06059074004,"Census Tract 740.04, Orange County, California",2331,81,1256,162,1075,158
1400000US06059074005,06059074005,"Census Tract 740.05, Orange County, California",1510,46,758,105,752,109
1400000US06059074006,06059074006,"Census Tract 740.06, Orange County, California",1907,101,758,131,1149,152
1400000US06059074102,06059074102,"Census Tract 741.02, Orange County, California",1365,57,994,108,371,100
1400000US06059074103,06059074103,"Census Tract 741.03, Orange County, California",950,39,846,78,104,62
1400000US06059074106,06059074106,"Census Tract 741.06, Orange County, California",1922,83,998,140,924,135
1400000US06059074107,06059074107,"Census Tract 741.07, Orange County, California",2569,140,898,158,1671,176
1400000US06059074108,06059074108,"Census Tract 741.08, Orange County, California",892,69,566,90,326,95
1400000US06059074109,06059074109,"Census Tract 741.09, Orange County, California",694,39,419,104,275,99
1400000US06059074110,06059074110,"Census Tract 741.10, Orange County, California",981,29,800,81,181,84
1400000US06059074111,06059074111,"Census Tract 741.11, Orange County, California",1358,76,1134,103,224,96
1400000US06059074200,06059074200,"Census Tract 742, Orange County, California",1762,73,1062,143,700,142
1400000US06059074300,06059074300,"Census Tract 743, Orange County, California",821,43,546,83,275,84
1400000US06059074403,06059074403,"Census Tract 744.03, Orange County, California",1302,64,316,94,986,108
1400000US06059074405,06059074405,"Census Tract 744.05, Orange County, California",1403,83,256,69,1147,103
1400000US06059074406,06059074406,"Census Tract 744.06, Orange County, California",822,55,300,82,522,100
1400000US06059074407,06059074407,"Census Tract 744.07, Orange County, California",1875,62,368,92,1507,99
1400000US06059074408,06059074408,"Census Tract 744.08, Orange County, California",1534,97,458,102,1076,142
1400000US06059074501,06059074501,"Census Tract 745.01, Orange County, California",1414,55,485,96,929,106
1400000US06059074502,06059074502,"Census Tract 745.02, Orange County, California",1000,59,467,85,533,97
1400000US06059074601,06059074601,"Census Tract 746.01, Orange County, California",1696,77,712,129,984,136
1400000US06059074602,06059074602,"Census Tract 746.02, Orange County, California",1685,99,848,146,837,148
1400000US06059074701,06059074701,"Census Tract 747.01, Orange County, California",1443,63,843,111,600,108
1400000US06059074702,06059074702,"Census Tract 747.02, Orange County, California",1124,47,657,99,467,107
1400000US06059074801,06059074801,"Census Tract 748.01, Orange County, California",1015,47,532,89,483,95
1400000US06059074802,06059074802,"Census Tract 748.02, Orange County, California",1283,62,859,110,424,115
1400000US06059074803,06059074803,"Census Tract 748.03, Orange County, California",1881,50,1311,140,570,142
1400000US06059074805,06059074805,"Census Tract 748.05, Orange County, California",1009,52,312,71,697,87
1400000US06059074806,06059074806,"Census Tract 748.06, Orange County, California",935,43,413,60,522,61
1400000US06059074901,06059074901,"Census Tract 749.01, Orange County, California",1795,113,722,109,1073,142
1400000US06059074902,06059074902,"Census Tract 749.02, Orange County, California",1277,30,356,82,921,91
1400000US06059075002,06059075002,"Census Tract 750.02, Orange County, California",2277,98,335,117,1942,136
1400000US06059075003,06059075003,"Census Tract 750.03, Orange County, California",1687,104,62,44,1625,118
1400000US06059075004,06059075004,"Census Tract 750.04, Orange County, California",1285,68,136,70,1149,91
1400000US06059075100,06059075100,"Census Tract 751, Orange County, California",2000,117,938,165,1062,169
1400000US06059075201,06059075201,"Census Tract 752.01, Orange County, California",1187,28,671,108,516,114
1400000US06059075202,06059075202,"Census Tract 752.02, Orange County, California",1141,74,691,93,450,100
1400000US06059075301,06059075301,"Census Tract 753.01, Orange County, California",1596,60,740,102,856,97
1400000US06059075302,06059075302,"Census Tract 753.02, Orange County, California",1121,57,828,101,293,88
1400000US06059075303,06059075303,"Census Tract 753.03, Orange County, California",1174,65,890,69,284,73
1400000US06059075401,06059075401,"Census Tract 754.01, Orange County, California",1181,73,1124,84,57,46
1400000US06059075403,06059075403,"Census Tract 754.03, Orange County, California",2540,51,1582,198,958,197
1400000US06059075404,06059075404,"Census Tract 754.04, Orange County, California",2131,116,960,126,1171,151
1400000US06059075405,06059075405,"Census Tract 754.05, Orange County, California",1016,32,643,69,373,70
1400000US06059075504,06059075504,"Census Tract 755.04, Orange County, California",1550,75,982,143,568,117
1400000US06059075505,06059075505,"Census Tract 755.05, Orange County, California",1358,77,514,99,844,101
1400000US06059075506,06059075506,"Census Tract 755.06, Orange County, California",1254,31,958,85,296,85
1400000US06059075507,06059075507,"Census Tract 755.07, Orange County, California",1758,119,460,107,1298,144
1400000US06059075512,06059075512,"Census Tract 755.12, Orange County, California",1002,108,360,87,642,116
1400000US06059075513,06059075513,"Census Tract 755.13, Orange County, California",1489,75,653,117,836,126
1400000US06059075514,06059075514,"Census Tract 755.14, Orange County, California",1254,58,169,69,1085,79
1400000US06059075515,06059075515,"Census Tract 755.15, Orange County, California",3121,202,1099,160,2022,198
1400000US06059075603,06059075603,"Census Tract 756.03, Orange County, California",1732,49,1436,90,296,75
1400000US06059075604,06059075604,"Census Tract 756.04, Orange County, California",2901,104,2763,113,138,58
1400000US06059075605,06059075605,"Census Tract 756.05, Orange County, California",2227,91,1971,130,256,108
1400000US06059075606,06059075606,"Census Tract 756.06, Orange County, California",2406,100,2328,139,78,110
1400000US06059075607,06059075607,"Census Tract 756.07, Orange County, California",2742,143,1664,187,1078,204
1400000US06059075701,06059075701,"Census Tract 757.01, Orange County, California",2180,112,1349,147,831,154
1400000US06059075702,06059075702,"Census Tract 757.02, Orange County, California",1347,45,1229,93,118,74
1400000US06059075703,06059075703,"Census Tract 757.03, Orange County, California",1569,72,1486,91,83,49
1400000US06059075805,06059075805,"Census Tract 758.05, Orange County, California",1350,59,709,96,641,100
1400000US06059075806,06059075806,"Census Tract 758.06, Orange County, California",2061,85,1083,134,978,136
1400000US06059075807,06059075807,"Census Tract 758.07, Orange County, California",1179,62,963,74,216,67
1400000US06059075808,06059075808,"Census Tract 758.08, Orange County, California",1208,35,1149,49,59,39
1400000US06059075809,06059075809,"Census Tract 758.09, Orange County, California",1151,84,1135,87,16,22
1400000US06059075810,06059075810,"Census Tract 758.10, Orange County, California",1015,71,953,88,62,45
1400000US06059075811,06059075811,"Census Tract 758.11, Orange County, California",757,60,447,48,310,65
1400000US06059075812,06059075812,"Census Tract 758.12, Orange County, California",1860,70,1068,108,792,106
1400000US06059075813,06059075813,"Census Tract 758.13, Orange County, California",1643,94,1495,141,148,99
1400000US06059075814,06059075814,"Census Tract 758.14, Orange County, California",1156,34,975,69,181,68
1400000US06059075815,06059075815,"Census Tract 758.15, Orange County, California",1545,76,1145,103,400,119
1400000US06059075816,06059075816,"Census Tract 758.16, Orange County, California",1184,60,682,86,502,83
1400000US06059075901,06059075901,"Census Tract 759.01, Orange County, California",1552,98,572,131,980,139
1400000US06059075902,06059075902,"Census Tract 759.02, Orange County, California",2724,95,528,125,2196,147
1400000US06059076000,06059076000,"Census Tract 760, Orange County, California",3021,137,1111,198,1910,225
1400000US06059076101,06059076101,"Census Tract 761.01, Orange County, California",1715,83,999,111,716,118
1400000US06059076102,06059076102,"Census Tract 761.02, Orange County, California",1587,103,271,98,1316,142
1400000US06059076103,06059076103,"Census Tract 761.03, Orange County, California",2412,94,1025,187,1387,182
1400000US06059076201,06059076201,"Census Tract 762.01, Orange County, California",2028,86,1546,164,482,152
1400000US06059076202,06059076202,"Census Tract 762.02, Orange County, California",1901,92,1196,122,705,131
1400000US06059076204,06059076204,"Census Tract 762.04, Orange County, California",1008,117,392,91,616,99
1400000US06059076205,06059076205,"Census Tract 762.05, Orange County, California",1594,77,1066,95,528,109
1400000US06059076206,06059076206,"Census Tract 762.06, Orange County, California",1527,74,1165,91,362,93
1400000US06059076208,06059076208,"Census Tract 762.08, Orange County, California",1582,78,1117,137,465,131
1400000US06059086301,06059086301,"Census Tract 863.01, Orange County, California",1698,105,1160,130,538,146
1400000US06059086303,06059086303,"Census Tract 863.03, Orange County, California",1660,90,900,109,760,118
1400000US06059086304,06059086304,"Census Tract 863.04, Orange County, California",1693,76,649,100,1044,124
1400000US06059086305,06059086305,"Census Tract 863.05, Orange County, California",1122,36,1014,88,108,77
1400000US06059086306,06059086306,"Census Tract 863.06, Orange County, California",1194,93,624,98,570,122
1400000US06059086402,06059086402,"Census Tract 864.02, Orange County, California",1314,87,936,109,378,105
1400000US06059086404,06059086404,"Census Tract 864.04, Orange County, California",1408,79,744,86,664,103
1400000US06059086405,06059086405,"Census Tract 864.05, Orange County, California",1622,62,640,97,982,116
1400000US06059086406,06059086406,"Census Tract 864.06, Orange County, California",1385,60,360,62,1025,74
1400000US06059086407,06059086407,"Census Tract 864.07, Orange County, California",2051,95,999,162,1052,152
1400000US06059086501,06059086501,"Census Tract 865.01, Orange County, California",1099,79,506,102,593,116
1400000US06059086502,06059086502,"Census Tract 865.02, Orange County, California",1291,84,577,116,714,134
1400000US06059086601,06059086601,"Census Tract 866.01, Orange County, California",2202,97,565,122,1637,141
1400000US06059086602,06059086602,"Census Tract 866.02, Orange County, California",1640,96,493,103,1147,126
1400000US06059086701,06059086701,"Census Tract 867.01, Orange County, California",2386,100,1586,166,800,155
1400000US06059086702,06059086702,"Census Tract 867.02, Orange County, California",1809,80,751,135,1058,133
1400000US06059086801,06059086801,"Census Tract 868.01, Orange County, California",902,51,823,65,79,55
1400000US06059086802,06059086802,"Census Tract 868.02, Orange County, California",1550,44,754,96,796,94
1400000US06059086803,06059086803,"Census Tract 868.03, Orange County, California",2515,133,1044,141,1471,156
1400000US06059086901,06059086901,"Census Tract 869.01, Orange County, California",2752,120,450,113,2302,170
1400000US06059086902,06059086902,"Census Tract 869.02, Orange County, California",1528,67,956,113,572,112
1400000US06059086903,06059086903,"Census Tract 869.03, Orange County, California",1805,125,519,123,1286,148
1400000US06059087001,06059087001,"Census Tract 870.01, Orange County, California",1587,66,697,98,890,100
1400000US06059087002,06059087002,"Census Tract 870.02, Orange County, California",2257,80,962,177,1295,173
1400000US06059087101,06059087101,"Census Tract 871.01, Orange County, California",1560,96,379,113,1181,121
1400000US06059087102,06059087102,"Census Tract 871.02, Orange County, California",1598,102,273,73,1325,109
1400000US06059087103,06059087103,"Census Tract 871.03, Orange County, California",2292,90,1326,166,966,160
1400000US06059087105,06059087105,"Census Tract 871.05, Orange County, California",1391,74,597,104,794,129
1400000US06059087106,06059087106,"Census Tract 871.06, Orange County, California",1266,70,566,113,700,131
1400000US06059087200,06059087200,"Census Tract 872, Orange County, California",2388,132,987,143,1401,173
1400000US06059087300,06059087300,"Census Tract 873, Orange County, California",2606,115,456,91,2150,141
1400000US06059087401,06059087401,"Census Tract 874.01, Orange County, California",877,48,633,81,244,81
1400000US06059087403,06059087403,"Census Tract 874.03, Orange County, California",707,74,337,76,370,83
1400000US06059087404,06059087404,"Census Tract 874.04, Orange County, California",786,37,180,58,606,68
1400000US06059087405,06059087405,"Census Tract 874.05, Orange County, California",1511,83,337,82,1174,100
1400000US06059087501,06059087501,"Census Tract 875.01, Orange County, California",1366,71,644,100,722,112
1400000US06059087503,06059087503,"Census Tract 875.03, Orange County, California",1781,65,683,82,1098,99
1400000US06059087504,06059087504,"Census Tract 875.04, Orange County, California",1690,111,314,80,1376,130
1400000US06059087601,06059087601,"Census Tract 876.01, Orange County, California",1376,103,404,70,972,111
1400000US06059087602,06059087602,"Census Tract 876.02, Orange County, California",2074,104,1316,166,758,169
1400000US06059087701,06059087701,"Census Tract 877.01, Orange County, California",1620,81,948,130,672,120
1400000US06059087703,06059087703,"Census Tract 877.03, Orange County, California",1590,92,1082,129,508,133
1400000US06059087704,06059087704,"Census Tract 877.04, Orange County, California",1294,86,935,103,359,106
1400000US06059087801,06059087801,"Census Tract 878.01, Orange County, California",1664,113,936,130,728,156
1400000US06059087802,06059087802,"Census Tract 878.02, Orange County, California",2125,156,1076,188,1049,194
1400000US06059087803,06059087803,"Census Tract 878.03, Orange County, California",1383,68,236,66,1147,78
1400000US06059087805,06059087805,"Census Tract 878.05, Orange County, California",1819,113,756,131,1063,137
1400000US06059087806,06059087806,"Census Tract 878.06, Orange County, California",1555,77,540,110,1015,110
1400000US06059087901,06059087901,"Census Tract 879.01, Orange County, California",987,100,532,73,455,93
1400000US06059087902,06059087902,"Census Tract 879.02, Orange County, California",1421,68,774,110,647,103
1400000US06059088001,06059088001,"Census Tract 880.01, Orange County, California",1192,64,936,100,256,96
1400000US06059088002,06059088002,"Census Tract 880.02, Orange County, California",1016,72,690,99,326,102
1400000US06059088101,06059088101,"Census Tract 881.01, Orange County, California",719,44,572,78,147,65
1400000US06059088104,06059088104,"Census Tract 881.04, Orange County, California",1577,129,637,124,940,144
1400000US06059088105,06059088105,"Census Tract 881.05, Orange County, California",1021,49,846,70,175,59
1400000US06059088106,06059088106,"Census Tract 881.06, Orange County, California",1714,94,1084,130,630,119
1400000US06059088107,06059088107,"Census Tract 881.07, Orange County, California",1533,76,748,129,785,119
1400000US06059088201,06059088201,"Census Tract 882.01, Orange County, California",1070,46,763,99,307,100
1400000US06059088202,06059088202,"Census Tract 882.02, Orange County, California",816,55,721,84,95,63
1400000US06059088203,06059088203,"Census Tract 882.03, Orange County, California",1297,83,696,104,601,111
1400000US06059088301,06059088301,"Census Tract 883.01, Orange County, California",1700,70,1063,110,637,116
1400000US06059088302,06059088302,"Census Tract 883.02, Orange County, California",1648,96,1072,122,576,135
1400000US06059088401,06059088401,"Census Tract 884.01, Orange County, California",1239,74,1148,99,91,68
1400000US06059088402,06059088402,"Census Tract 884.02, Orange County, California",1295,80,537,79,758,105
1400000US06059088403,06059088403,"Census Tract 884.03, Orange County, California",1649,85,1073,118,576,121
1400000US06059088501,06059088501,"Census Tract 885.01, Orange County, California",1740,83,956,155,784,156
1400000US06059088502,06059088502,"Census Tract 885.02, Orange County, California",1308,86,618,90,690,103
1400000US06059088601,06059088601,"Census Tract 886.01, Orange County, California",1927,75,1091,113,836,111
1400000US06059088602,06059088602,"Census Tract 886.02, Orange County, California",1353,74,577,107,776,120
1400000US06059088701,06059088701,"Census Tract 887.01, Orange County, California",1866,74,675,139,1191,134
1400000US06059088702,06059088702,"Census Tract 887.02, Orange County, California",1372,66,616,113,756,107
1400000US06059088801,06059088801,"Census Tract 888.01, Orange County, California",2343,166,892,180,1451,213
1400000US06059088802,06059088802,"Census Tract 888.02, Orange County, California",1375,61,801,148,574,145
1400000US06059088901,06059088901,"Census Tract 889.01, Orange County, California",1606,67,1043,124,563,116
1400000US06059088902,06059088902,"Census Tract 889.02, Orange County, California",1115,60,643,115,472,108
1400000US06059088903,06059088903,"Census Tract 889.03, Orange County, California",1806,104,1086,167,720,158
1400000US06059088904,06059088904,"Census Tract 889.04, Orange County, California",1379,59,862,105,517,104
1400000US06059088905,06059088905,"Census Tract 889.05, Orange County, California",1228,84,892,114,336,139
1400000US06059089001,06059089001,"Census Tract 890.01, Orange County, California",1593,103,1036,136,557,145
1400000US06059089003,06059089003,"Census Tract 890.03, Orange County, California",849,35,436,97,413,98
1400000US06059089004,06059089004,"Census Tract 890.04, Orange County, California",1799,79,1211,115,588,133
1400000US06059089102,06059089102,"Census Tract 891.02, Orange County, California",1626,41,1038,129,588,122
1400000US06059089104,06059089104,"Census Tract 891.04, Orange County, California",1364,61,432,85,932,100
1400000US06059089105,06059089105,"Census Tract 891.05, Orange County, California",1160,71,365,110,795,114
1400000US06059089106,06059089106,"Census Tract 891.06, Orange County, California",851,80,430,76,421,102
1400000US06059089107,06059089107,"Census Tract 891.07, Orange County, California",1225,83,1044,98,181,61
1400000US06059099202,06059099202,"Census Tract 992.02, Orange County, California",1860,65,1276,141,584,133
1400000US06059099203,06059099203,"Census Tract 992.03, Orange County, California",1512,35,1093,107,419,106
1400000US06059099204,06059099204,"Census Tract 992.04, Orange County, California",1319,80,876,136,443,103
1400000US06059099212,06059099212,"Census Tract 992.12, Orange County, California",1741,44,734,127,1007,128
1400000US06059099214,06059099214,"Census Tract 992.14, Orange County, California",1453,60,1219,92,234,85
1400000US06059099215,06059099215,"Census Tract 992.15, Orange County, California",1913,50,1459,115,454,121
1400000US06059099216,06059099216,"Census Tract 992.16, Orange County, California",1392,77,1046,104,346,110
1400000US06059099217,06059099217,"Census Tract 992.17, Orange County, California",890,20,837,52,53,49
1400000US06059099220,06059099220,"Census Tract 992.20, Orange County, California",2094,183,1296,144,798,168
1400000US06059099222,06059099222,"Census Tract 992.22, Orange County, California",1376,83,1040,104,336,109
1400000US06059099223,06059099223,"Census Tract 992.23, Orange County, California",1557,110,815,142,742,128
1400000US06059099224,06059099224,"Census Tract 992.24, Orange County, California",1050,28,840,75,210,69
1400000US06059099225,06059099225,"Census Tract 992.25, Orange County, California",1003,47,908,66,95,50
1400000US06059099226,06059099226,"Census Tract 992.26, Orange County, California",1138,35,1051,64,87,57
1400000US06059099227,06059099227,"Census Tract 992.27, Orange County, California",1913,98,1248,140,665,140
1400000US06059099229,06059099229,"Census Tract 992.29, Orange County, California",2356,80,1127,142,1229,132
1400000US06059099230,06059099230,"Census Tract 992.30, Orange County, California",1496,65,1185,116,311,100
1400000US06059099231,06059099231,"Census Tract 992.31, Orange County, California",1746,59,1585,94,161,75
1400000US06059099232,06059099232,"Census Tract 992.32, Orange County, California",1869,68,1754,82,115,47
1400000US06059099233,06059099233,"Census Tract 992.33, Orange County, California",1085,32,954,54,131,47
1400000US06059099234,06059099234,"Census Tract 992.34, Orange County, California",1166,35,940,67,226,61
1400000US06059099235,06059099235,"Census Tract 992.35, Orange County, California",1854,110,949,119,905,147
1400000US06059099237,06059099237,"Census Tract 992.37, Orange County, California",1216,69,1020,95,196,88
1400000US06059099238,06059099238,"Census Tract 992.38, Orange County, California",1379,27,1297,43,82,42
1400000US06059099239,06059099239,"Census Tract 992.39, Orange County, California",1317,63,1174,89,143,79
1400000US06059099240,06059099240,"Census Tract 992.40, Orange County, California",2094,100,1202,120,892,146
1400000US06059099241,06059099241,"Census Tract 992.41, Orange County, California",1638,42,597,105,1041,109
1400000US06059099242,06059099242,"Census Tract 992.42, Orange County, California",1130,30,660,71,470,70
1400000US06059099243,06059099243,"Census Tract 992.43, Orange County, California",1754,93,1425,124,329,109
1400000US06059099244,06059099244,"Census Tract 992.44, Orange County, California",1908,73,1634,96,274,81
1400000US06059099245,06059099245,"Census Tract 992.45, Orange County, California",1044,63,895,94,149,85
1400000US06059099246,06059099246,"Census Tract 992.46, Orange County, California",1213,42,1099,67,114,63
1400000US06059099247,06059099247,"Census Tract 992.47, Orange County, California",812,21,389,87,423,86
1400000US06059099248,06059099248,"Census Tract 992.48, Orange County, California",1398,84,709,143,689,147
